query_graph_model,retrieval_model,dataset,example_id,condition,candidate_documents,positive_documents,requested_document_budget,facet_count,facet_switches,normalized_switch_rate,minimum_contiguous_cover_ratio,non_contiguous_facets,has_non_contiguous_facet,evidence_recall,precision,mrr,selected_document_ids
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,2.0,0.2857142857142857,1.375,1.0,1.0,1.0,0.5,1.0,"[2, 7, 3, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,2.0,0.2857142857142857,1.375,1.0,1.0,1.0,0.5,1.0,"[2, 7, 1, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,llm_semantic,10,2,4,2,2.0,0.2857142857142857,1.375,1.0,1.0,1.0,0.5,1.0,"[2, 7, 8, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,llm_hybrid,10,2,4,2,2.0,0.2857142857142857,1.375,1.0,1.0,1.0,0.5,1.0,"[2, 7, 3, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 3, 5, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[5, 2, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,0.3333333333333333,"[9, 0, 5, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 5, 9, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 3, 5, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 5, 9, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,"[6, 4, 3, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 8, 4, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 7, 0, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 7, 0, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 7, 6, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 7, 0, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 6, 0, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 6, 7, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 7, 0, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,2151e72a0bb011ebab90acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 6, 0, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 0, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 0, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 1, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 0, 6, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 5, 8, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 0, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 6, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 6, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 1, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 1, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 1, 8, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 4, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 1, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 4, 8, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 6, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 6, 8, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,global_semantic,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[2, 9, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,syntax_semantic,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[2, 9, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[9, 2, 6, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[9, 2, 6, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[2, 9, 1, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,1.0,0.5,1.0,"[2, 9, 0, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,llm_semantic,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,0.0,0.0,0.1111111111111111,"[4, 8, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,llm_hybrid,10,2,4,2,2.0,0.25,1.3333333333333333,1.0,1.0,0.5,0.25,0.5,"[4, 2, 0, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,global_semantic,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,0.5,"[6, 3, 0, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,syntax_semantic,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,0.5,"[6, 3, 0, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,0.25,"[6, 0, 8, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,0.3333333333333333,"[6, 8, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,1.0,"[3, 6, 9, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,1.0,"[3, 6, 9, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,llm_semantic,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,1.0,0.5,1.0,"[1, 8, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,llm_hybrid,10,2,4,2,2.0,0.2857142857142857,1.625,1.0,1.0,0.5,0.25,1.0,"[3, 6, 8, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[7, 1, 5, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 9, 6, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,252307240bda11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 6, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 4, 6, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 5, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[2, 5, 4, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 4, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,27051c6a0baf11ebab90acde48001122,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 5, 8, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,1.0,"[3, 8, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,1.0,"[3, 8, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,1.0,"[3, 8, 9, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[3, 8, 5, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,0.5,"[8, 3, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,0.5,"[8, 3, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,0.5,"[9, 3, 4, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,283419940bda11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,0.5,"[8, 3, 9, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 8, 5, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 3, 7, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 3, 7, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 3, 7, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 7, 6, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 7, 6, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 8, 5, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3148e384097811ebbdb0ac1f6bf848b6,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 1, 7, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 6, 7, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[6, 0, 2, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[6, 0, 3, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 6, 2, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 6, 9, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 6, 9, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2,"[2, 4, 9, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,3215fe5608cf11ebbd94ac1f6bf848b6,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,0.25,"[9, 2, 4, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,global_semantic,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,1.0,"[6, 3, 2, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,syntax_semantic,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,1.0,"[6, 3, 2, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,1.0,"[6, 3, 2, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,1.0,"[6, 3, 5, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,0.5,"[8, 6, 5, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,1.0,0.5,1.0,"[6, 8, 7, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,llm_semantic,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,0.0,0.0,0.1111111111111111,"[3, 4, 0, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,332132e80bde11eba7f7acde48001122,llm_hybrid,10,2,4,2,2.0,0.6666666666666666,1.5,1.0,1.0,0.0,0.0,0.125,"[3, 8, 4, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,351a24b40bda11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 4, 3, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,351a24b40bda11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 4, 7]"
