split,dataset,example_id,left_channel,right_channel,selected_jaccard,shared_gold_chunks
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx,hybrid,0.6,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,gist,bm25,0.3333333333333333,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,gist,approx,0.3333333333333333,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,gist,hybrid,0.6,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,exact,bm25,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,exact,approx,1.0,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,exact,hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,exact,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,bm25,approx,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,bm25,hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,bm25,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,approx,hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,approx,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,gist,exact,0.3333333333333333,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,gist,approx,0.3333333333333333,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,gist,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,gist,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,exact,bm25,0.3333333333333333,1
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,exact,approx,1.0,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,exact,hybrid,1.0,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,bm25,approx,0.3333333333333333,1
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,bm25,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,bm25,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,approx,hybrid,1.0,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist,approx,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact,bm25,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact,approx,0.6,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact,hybrid,0.6,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25,approx,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx,hybrid,1.0,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist,bm25,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist,hybrid,0.6,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact,bm25,0.14285714285714285,1
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact,approx,0.14285714285714285,1
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact,hybrid,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact,iterative_hybrid,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25,approx,0.3333333333333333,1
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25,hybrid,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25,iterative_hybrid,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx,hybrid,0.0,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist,exact,0.14285714285714285,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist,approx,0.14285714285714285,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact,bm25,0.6,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact,approx,1.0,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact,hybrid,1.0,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25,approx,0.6,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25,hybrid,0.6,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,approx,hybrid,1.0,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,gist,exact,0.0,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,gist,bm25,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,gist,approx,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,gist,hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,gist,iterative_hybrid,0.0,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,exact,bm25,0.14285714285714285,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,exact,approx,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,exact,hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,exact,iterative_hybrid,0.6,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,bm25,approx,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,bm25,hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,bm25,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,approx,hybrid,0.6,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,gist,exact,0.0,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,gist,bm25,0.0,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,gist,approx,0.0,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,gist,hybrid,0.0,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,gist,iterative_hybrid,0.0,0
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,exact,bm25,0.3333333333333333,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,exact,approx,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,exact,hybrid,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,exact,iterative_hybrid,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,bm25,approx,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,bm25,hybrid,0.3333333333333333,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,approx,hybrid,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,approx,iterative_hybrid,0.6,1
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,hybrid,iterative_hybrid,0.6,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,gist,hybrid,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,exact,bm25,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,exact,approx,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,exact,hybrid,0.6,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,bm25,approx,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,bm25,hybrid,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,bm25,iterative_hybrid,0.6,2
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,approx,hybrid,0.3333333333333333,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,approx,iterative_hybrid,0.6,1
test,2wikimultihopqa,01057cde0bb011ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,gist,exact,0.14285714285714285,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,gist,approx,0.14285714285714285,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,gist,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,gist,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,exact,bm25,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,exact,approx,1.0,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,exact,hybrid,1.0,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,bm25,approx,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,bm25,hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,bm25,iterative_hybrid,0.14285714285714285,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,approx,hybrid,1.0,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0105fd120bb011ebab90acde48001122,hybrid,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,gist,exact,0.14285714285714285,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,gist,approx,0.0,0
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,gist,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,exact,bm25,0.6,2
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,exact,approx,0.6,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,exact,hybrid,0.6,2
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,exact,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,bm25,approx,0.6,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,bm25,hybrid,0.6,2
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,bm25,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,approx,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,approx,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,gist,approx,0.3333333333333333,1
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,gist,hybrid,0.6,1
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,exact,bm25,0.6,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,exact,approx,0.6,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,exact,hybrid,0.6,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,bm25,approx,0.6,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,bm25,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,approx,hybrid,0.6,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,gist,exact,0.0,0
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,gist,bm25,0.0,0
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,gist,approx,0.0,0
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,gist,hybrid,0.0,0
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,gist,iterative_hybrid,0.0,0
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,exact,bm25,0.3333333333333333,1
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,exact,approx,0.6,1
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,exact,hybrid,0.6,1
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,bm25,approx,0.6,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,bm25,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,bm25,iterative_hybrid,0.6,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,approx,hybrid,0.6,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,approx,iterative_hybrid,0.6,2
validation,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,gist,exact,0.14285714285714285,1
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,gist,bm25,0.3333333333333333,1
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,gist,approx,0.14285714285714285,1
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,gist,hybrid,0.14285714285714285,1
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,exact,bm25,0.3333333333333333,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,exact,approx,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,exact,hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,exact,iterative_hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,bm25,approx,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,bm25,hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,approx,hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,approx,iterative_hybrid,0.6,2
test,2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,gist,exact,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,gist,bm25,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,gist,approx,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,gist,hybrid,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,exact,bm25,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,exact,approx,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,exact,hybrid,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,bm25,approx,1.0,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,bm25,hybrid,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,approx,hybrid,0.6,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,gist,approx,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,gist,hybrid,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,gist,iterative_hybrid,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,exact,bm25,0.0,0
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,exact,approx,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,exact,hybrid,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,bm25,approx,0.0,0
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,bm25,hybrid,0.0,0
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,bm25,iterative_hybrid,0.0,0
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,approx,hybrid,1.0,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,approx,iterative_hybrid,0.6,1
validation,2wikimultihopqa,01a204d20bb011ebab90acde48001122,hybrid,iterative_hybrid,0.6,1
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,gist,hybrid,0.0,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,gist,iterative_hybrid,0.0,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,exact,bm25,0.14285714285714285,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,exact,approx,0.3333333333333333,1
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,exact,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,bm25,approx,0.3333333333333333,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,bm25,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,approx,hybrid,0.14285714285714285,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,024207d40bb011ebab90acde48001122,hybrid,iterative_hybrid,0.6,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,gist,exact,0.3333333333333333,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,gist,approx,0.3333333333333333,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,gist,hybrid,0.3333333333333333,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,gist,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,exact,bm25,0.14285714285714285,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,exact,approx,0.6,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,exact,hybrid,0.6,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,exact,iterative_hybrid,0.6,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,bm25,approx,0.14285714285714285,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,bm25,hybrid,0.14285714285714285,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,bm25,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,approx,hybrid,0.6,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,approx,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,024761e80bb011ebab90acde48001122,hybrid,iterative_hybrid,0.6,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,gist,exact,0.0,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,gist,bm25,0.14285714285714285,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,gist,approx,0.0,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,gist,hybrid,0.0,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,gist,iterative_hybrid,0.0,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,exact,bm25,0.3333333333333333,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,exact,approx,0.3333333333333333,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,exact,hybrid,0.6,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,bm25,approx,0.3333333333333333,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,bm25,hybrid,0.3333333333333333,0
validation,2wikimultihopqa,0290cd840baf11ebab90acde48001122,bm25,iterative_hybrid,0.3333333333333333,0
