case_class,case_id,controller_fingerprint,controller_protocol,decision_correct,description_level,expected_action,fixed_description_token_estimate,generated_tokens,insufficiency_correct,latency_seconds,model,model_passes,need_more_predicted,need_more_target,omission_stratum,operation_correct,predicted_action,prompt_tokens,protocol_revision,raw,seed,sufficiency_output,thinking
C3_CURSOR,c3-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_NEXT,331,9,0,1.573373300023377,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,729,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C3_CURSOR,c3-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_NEXT,331,9,0,1.9412355998065323,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,729,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C3_CURSOR,c3-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_NEXT,331,9,0,1.5915222999174148,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,729,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C3_CURSOR,c3-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_NEXT,331,9,0,1.4908889001235366,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,729,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C4_SEARCH,c4-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,4.983825600007549,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,628,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C4_SEARCH,c4-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.565075899939984,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,628,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C4_SEARCH,c4-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.2944164001382887,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,628,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C4_SEARCH,c4-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.4275690999347717,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,628,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C4_SEARCH,c4-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.490555599797517,llama3.2:3b,1,0,1,semantic_omission,0,CONTINUE,628,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C5_TOOL,c5-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CALL_TOOL,331,9,1,3.7048174999654293,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,595,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",11,flat,0
C5_TOOL,c5-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CALL_TOOL,331,9,1,1.593891500029713,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,595,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",23,flat,0
C5_TOOL,c5-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CALL_TOOL,331,9,1,1.485552700003609,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,595,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",37,flat,0
C5_TOOL,c5-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CALL_TOOL,331,9,1,1.499216299969703,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,595,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",53,flat,0
C5_TOOL,c5-billing,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CALL_TOOL,331,9,1,1.3783776999916881,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,595,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",71,flat,0
C0_CONTINUE,c0-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,5.650909900199622,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,749,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C0_CONTINUE,c0-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.5761899999342859,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,749,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C0_CONTINUE,c0-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.6294121998362243,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,749,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C0_CONTINUE,c0-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.6473809001035988,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,749,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C0_CONTINUE,c0-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,1,D1,CONTINUE,331,9,1,1.3767884001135826,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,749,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C1_FULL,c1-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,3.83097320003435,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,592,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C1_FULL,c1-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.3614185999613255,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,592,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C1_FULL,c1-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.3998006999026984,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,592,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C1_FULL,c1-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.6337141999974847,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,592,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C1_FULL,c1-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_FULL,331,9,0,1.383191600209102,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,592,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C2_MORE,c2-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_MORE,331,9,0,4.753610800020397,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,738,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C2_MORE,c2-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_MORE,331,9,0,1.4097337001003325,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,738,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C2_MORE,c2-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_MORE,331,9,0,1.570126899983734,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,738,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C2_MORE,c2-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_MORE,331,9,0,1.639513700036332,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,738,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C2_MORE,c2-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,MATERIALIZE_MORE,331,9,0,1.4280034000985324,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,738,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C3_CURSOR,c3-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_QUERY,331,9,0,4.874005800113082,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,734,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C3_CURSOR,c3-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_QUERY,331,9,0,1.4116204001475126,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,734,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C3_CURSOR,c3-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_QUERY,331,9,0,1.6412626998499036,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,734,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C3_CURSOR,c3-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_QUERY,331,9,0,1.6778824999928474,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,734,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C3_CURSOR,c3-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CURSOR_QUERY,331,9,0,1.7734628999605775,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,734,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C4_SEARCH,c4-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,4.607686199946329,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,632,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C4_SEARCH,c4-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.5659721998963505,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,632,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C4_SEARCH,c4-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.5240372000262141,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,632,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C4_SEARCH,c4-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.3533715999219567,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,632,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C4_SEARCH,c4-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,SEARCH_RECORD,331,9,0,1.3995421999134123,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,632,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C5_TOOL,c5-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CALL_TOOL,331,9,0,3.723406699951738,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,600,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C5_TOOL,c5-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CALL_TOOL,331,9,0,1.5524965999647975,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,600,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C5_TOOL,c5-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CALL_TOOL,331,9,0,1.4567312998697162,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,600,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C5_TOOL,c5-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CALL_TOOL,331,9,0,1.3579351000953466,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,600,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C5_TOOL,c5-deployment,fc62fa37019388f6ef54be5d1f26ba9be7ae9df14a2a97dd05a88d79b9548bec,flat,0,D1,CALL_TOOL,331,9,0,1.3170438001397997,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,600,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
