split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,requested_chunks,requested_token_budget,materialized_chunks,materialized_tokens,selected_chunk_ids,positive_chunk_ids,positive_indices,graph_facets,graph_edges,graph_memory_bytes,graph_ms,cluster_ms,score_ms,selection_ms,routing_ms,cluster_iterations,cluster_converged,peak_graph_gpu_bytes,device
test,hotpotqa,5a710a915542994082a3e504,graph_label_propagation,0.5,0.5,1.0,0.5585075862632192,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=6|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,4|5|17|18,9,62,2312,5.5611999705433846,34.68740009702742,0.7685001473873854,0.5015998613089323,41.51870007626712,5,0,9380864,cuda
test,hotpotqa,5a710a915542994082a3e504,paper26_bm25,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,4,128,0,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=26,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,4|5|17|18,0,0,0,0.0,0.0,0.0,16.82080002501607,16.82080002501607,0,0,0,cuda
test,hotpotqa,5a710a915542994082a3e504,paper26_hybrid,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,4,128,0,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,4|5|17|18,0,0,0,0.0,0.0,0.0,16.83870004490018,16.83870004490018,0,0,0,cuda
test,hotpotqa,5a710a915542994082a3e504,graph_cc_hybrid,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,4|5|17|18,4,62,2312,4.816900007426739,7.719199871644378,0.8099998813122511,14.249200001358986,27.595299761742353,8,1,9358848,cuda
test,hotpotqa,5a710a915542994082a3e504,graph_label_propagation_hybrid,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,4,128,0,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,4|5|17|18,9,62,2312,5.5611999705433846,34.68740009702742,0.7685001473873854,14.918300090357661,55.93540030531585,5,0,9380864,cuda
test,hotpotqa,5adc93a4554299438c868e01,global_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=27|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.5004999693483114,0.5443999543786049,1.0448999237269163,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,paper25_multiscale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=12|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.6542999763041735,0.44599990360438824,1.1002998799085617,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,paper25_clause,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.44490001164376736,0.4408999811857939,0.8857999928295612,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=27|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.4221999552100897,0.43429993093013763,0.8564998861402273,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,graph_cc,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,1,50,1784,5.430900026112795,5.215199897065759,0.8853001054376364,0.4306999035179615,11.962099932134151,5,1,9389056,cuda
test,hotpotqa,5adc93a4554299438c868e01,graph_label_propagation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=27|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,3,50,1784,4.698599921539426,18.169299932196736,0.5210000090301037,0.43080002069473267,23.819699883461,4,1,9398784,cuda
test,hotpotqa,5adc93a4554299438c868e01,paper26_bm25,0.4,0.5,1.0,0.6366824387328317,1.0,0.0,0.6,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=27|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=1,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.0,11.982400203123689,11.982400203123689,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,paper26_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=17,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,0,0,0,0.0,0.0,0.0,10.394599987193942,10.394599987193942,0,0,0,cuda
test,hotpotqa,5adc93a4554299438c868e01,graph_cc_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=12,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,1,50,1784,5.430900026112795,5.215199897065759,0.8853001054376364,8.488199906423688,20.019599935039878,5,1,9389056,cuda
test,hotpotqa,5adc93a4554299438c868e01,graph_label_propagation_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=24|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=36|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=21|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=17,benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=10|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=31|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=7|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=8|benchmark://hotpotqa/5adc93a4554299438c868e01#chunk=9,2|25|35|36|37,3,50,1784,4.698599921539426,18.169299932196736,0.5210000090301037,16.35789987631142,39.74679973907769,4,1,9398784,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,global_semantic,0.5,0.5,1.0,0.5855700749881525,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=92|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=100,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.4463999066501856,0.9018999990075827,1.3482999056577682,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,paper25_multiscale,0.75,0.75,1.0,0.8048099750039491,1.0,0.0,0.25,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=100|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.4469000268727541,0.8350000716745853,1.2819000985473394,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,paper25_clause,0.75,0.75,1.0,0.8048099750039491,1.0,0.0,0.25,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=100|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.40909997187554836,0.7118999492377043,1.1209999211132526,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,embedding_kmeans,0.5,0.5,0.5,0.4144299250118475,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=100|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=92|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.42699999175965786,0.6815001834183931,1.108500175178051,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,graph_cc,0.75,0.75,1.0,0.8048099750039491,1.0,0.0,0.25,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=100|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,1,28,1024,3.942500101402402,4.427699837833643,0.797600019723177,0.6845998577773571,9.852399816736579,6,1,9504256,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,graph_label_propagation,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=93|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=44,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,2,28,1024,3.3710000570863485,12.336299987509847,0.5302000790834427,0.6444000173360109,16.88190014101565,4,1,9513984,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,paper26_bm25,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=2,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.0,33.585800090804696,33.585800090804696,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,paper26_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=92|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=104,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,0,0,0,0.0,0.0,0.0,34.66090001165867,34.66090001165867,0,0,0,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,graph_cc_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=92|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=8,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,1,28,1024,3.942500101402402,4.427699837833643,0.797600019723177,36.45909996703267,45.62689992599189,6,1,9504256,cuda
test,hotpotqa,5ab7f97a5542991d322237ef,graph_label_propagation_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=8|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=92,benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=0|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=1|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=124|benchmark://hotpotqa/5ab7f97a5542991d322237ef#chunk=125,0|1|29|30,2,28,1024,3.3710000570863485,12.336299987509847,0.5302000790834427,26.386399986222386,42.623900109902024,4,1,9513984,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,global_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.44710002839565277,0.49470015801489353,0.9418001864105463,0,0,0,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,paper25_multiscale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.4384000785648823,0.45499997213482857,0.8934000506997108,0,0,0,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,paper25_clause,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.39219995960593224,0.4338999278843403,0.8260998874902725,0,0,0,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.40289992466568947,0.45260018669068813,0.8555001113563776,0,0,0,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,graph_cc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,1,32,1184,4.0327999740839005,5.12950005941093,0.7513999007642269,0.7041001226752996,10.617800056934357,6,1,9040384,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,graph_label_propagation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=2|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=24,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,3,32,1184,3.956699976697564,21.403799997642636,0.699399970471859,0.7552001625299454,26.815100107342005,5,1,9050112,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,paper26_bm25,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=8|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=7|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=35,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.0,16.30800007842481,16.30800007842481,0,0,0,cuda
test,hotpotqa,5a8888e35542997e5c09a5f6,paper26_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=0|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=36|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=20|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=8,benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=19|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=32|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=33|benchmark://hotpotqa/5a8888e35542997e5c09a5f6#chunk=34,11|26|27|28,0,0,0,0.0,0.0,0.0,9.929500054568052,9.929500054568052,0,0,0,cuda
