dataset,split,example_id,condition,lexical_channel,lexical_weight,selected_chunks,index_bytes_per_chunk,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks
musique,validation,3hop1__103890_10659_83548,bm25_w1.00,bm25,1.0,28 42 41 61,2048,124928,0.17647058823529413,0.75,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop1__106042_64399_52278,exact_w0.00,exact,0.0,48 93 89 16,2048,110592,0.23529411764705882,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__106042_64399_52278,exact_w0.25,exact,0.25,48 93 89 13,2048,110592,0.23529411764705882,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__106042_64399_52278,exact_w0.50,exact,0.5,99 13 81 48,2048,110592,0.11764705882352941,0.5,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop1__106042_64399_52278,exact_w0.75,exact,0.75,99 81 44 13,2048,110592,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,3hop1__106042_64399_52278,exact_w1.00,exact,1.0,44 81 99 13,2048,110592,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,3hop1__106042_64399_52278,bm25_w0.00,bm25,0.0,48 93 89 16,2048,110592,0.23529411764705882,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__106042_64399_52278,bm25_w0.25,bm25,0.25,48 51 93 89,2048,110592,0.23529411764705882,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__106042_64399_52278,bm25_w0.50,bm25,0.5,99 13 51 81,2048,110592,0.11764705882352941,0.5,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop1__106042_64399_52278,bm25_w0.75,bm25,0.75,99 81 61 13,2048,110592,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
musique,validation,3hop1__106042_64399_52278,bm25_w1.00,bm25,1.0,99 81 61 34,2048,110592,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,3hop1__532517_214799_259594,exact_w0.00,exact,0.0,8 46 10 9,2048,66560,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,exact_w0.25,exact,0.25,8 9 6 44,2048,66560,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,exact_w0.50,exact,0.5,8 17 7 4,2048,66560,0.2727272727272727,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,exact_w0.75,exact,0.75,8 17 7 4,2048,66560,0.2727272727272727,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,exact_w1.00,exact,1.0,8 4 7 17,2048,66560,0.2727272727272727,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,bm25_w0.00,bm25,0.0,8 46 10 9,2048,66560,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,bm25_w0.25,bm25,0.25,8 46 10 6,2048,66560,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,bm25_w0.50,bm25,0.5,4 8 6 46,2048,66560,0.36363636363636365,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,bm25_w0.75,bm25,0.75,4 6 1 8,2048,66560,0.2727272727272727,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__532517_214799_259594,bm25_w1.00,bm25,1.0,4 1 6 15,2048,66560,0.18181818181818182,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,exact_w0.00,exact,0.0,45 74 79 68,2048,89088,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,exact_w0.25,exact,0.25,45 68 79 67,2048,89088,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,exact_w0.50,exact,0.5,68 67 45 16,2048,89088,0.16666666666666666,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,exact_w0.75,exact,0.75,68 67 16 34,2048,89088,0.1111111111111111,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,exact_w1.00,exact,1.0,14 15 16 18,2048,89088,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,validation,3hop1__857_846_7821,bm25_w0.00,bm25,0.0,45 74 79 68,2048,89088,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,bm25_w0.25,bm25,0.25,43 74 68 79,2048,89088,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,bm25_w0.50,bm25,0.5,43 76 68 79,2048,89088,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,bm25_w0.75,bm25,0.75,43 76 11 20,2048,89088,0.1111111111111111,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop1__857_846_7821,bm25_w1.00,bm25,1.0,11 76 43 20,2048,89088,0.1111111111111111,0.5,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop2__27069_92991_76291,exact_w0.00,exact,0.0,2 80 79 0,2048,92160,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,exact_w0.25,exact,0.25,0 82 61 64,2048,92160,0.3076923076923077,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,exact_w0.50,exact,0.5,0 82 61 64,2048,92160,0.3076923076923077,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,exact_w0.75,exact,0.75,69 0 57 22,2048,92160,0.07692307692307693,0.25,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop2__27069_92991_76291,exact_w1.00,exact,1.0,69 0 22 25,2048,92160,0.07692307692307693,0.25,1.0,0.0,0.0,0.5,4.0
musique,validation,3hop2__27069_92991_76291,bm25_w0.00,bm25,0.0,2 80 79 0,2048,92160,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,bm25_w0.25,bm25,0.25,82 80 79 0,2048,92160,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,bm25_w0.50,bm25,0.5,82 80 1 0,2048,92160,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,bm25_w0.75,bm25,0.75,82 5 1 80,2048,92160,0.23076923076923078,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__27069_92991_76291,bm25_w1.00,bm25,1.0,38 5 82 1,2048,92160,0.15384615384615385,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,validation,3hop2__326964_7719_7713,exact_w0.00,exact,0.0,9 52 58 26,2048,112640,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,exact_w0.25,exact,0.25,25 26 27 9,2048,112640,0.18181818181818182,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,exact_w0.50,exact,0.5,25 26 27 9,2048,112640,0.18181818181818182,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,exact_w0.75,exact,0.75,25 26 27 11,2048,112640,0.18181818181818182,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,exact_w1.00,exact,1.0,25 11 26 27,2048,112640,0.18181818181818182,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,bm25_w0.00,bm25,0.0,9 52 58 26,2048,112640,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,bm25_w0.25,bm25,0.25,25 9 61 26,2048,112640,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,bm25_w0.50,bm25,0.5,25 61 11 9,2048,112640,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,bm25_w0.75,bm25,0.75,25 61 11 72,2048,112640,0.13636363636363635,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,3hop2__326964_7719_7713,bm25_w1.00,bm25,1.0,25 61 11 72,2048,112640,0.13636363636363635,0.75,1.0,1.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,exact_w0.00,exact,0.0,5 3 91 24,2048,100352,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,exact_w0.25,exact,0.25,5 21 61 22,2048,100352,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,exact_w0.50,exact,0.5,61 62 5 21,2048,100352,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,exact_w0.75,exact,0.75,61 62 37 5,2048,100352,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,exact_w1.00,exact,1.0,61 62 37 0,2048,100352,0.14285714285714285,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,bm25_w0.00,bm25,0.0,5 3 91 24,2048,100352,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,bm25_w0.25,bm25,0.25,4 88 5 21,2048,100352,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,bm25_w0.50,bm25,0.5,4 88 0 90,2048,100352,0.14285714285714285,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,bm25_w0.75,bm25,0.75,4 88 62 0,2048,100352,0.14285714285714285,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop1__777217_32392_823060_610794,bm25_w1.00,bm25,1.0,4 62 88 0,2048,100352,0.14285714285714285,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,exact_w0.00,exact,0.0,40 1 0 37,2048,78848,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,exact_w0.25,exact,0.25,0 40 2 56,2048,78848,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,exact_w0.50,exact,0.5,56 19 0 2,2048,78848,0.21428571428571427,0.75,1.0,0.0,0.0,0.5,4.0
musique,validation,4hop3__131775_29339_508306_70744,exact_w0.75,exact,0.75,56 19 44 0,2048,78848,0.14285714285714285,0.5,1.0,0.0,0.0,0.5,4.0
musique,validation,4hop3__131775_29339_508306_70744,exact_w1.00,exact,1.0,19 44 56 0,2048,78848,0.14285714285714285,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,bm25_w0.00,bm25,0.0,40 1 0 37,2048,78848,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,bm25_w0.25,bm25,0.25,40 39 0 1,2048,78848,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,bm25_w0.50,bm25,0.5,39 0 19 20,2048,78848,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,bm25_w0.75,bm25,0.75,39 19 20 35,2048,78848,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__131775_29339_508306_70744,bm25_w1.00,bm25,1.0,39 19 20 35,2048,78848,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,exact_w0.00,exact,0.0,24 29 37 19,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,exact_w0.25,exact,0.25,28 77 29 30,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,exact_w0.50,exact,0.5,28 77 76 99,2048,118784,0.11538461538461539,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,exact_w0.75,exact,0.75,28 77 76 99,2048,118784,0.11538461538461539,0.75,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,exact_w1.00,exact,1.0,28 33 66 76,2048,118784,0.07692307692307693,0.5,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,bm25_w0.00,bm25,0.0,24 29 37 19,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,bm25_w0.25,bm25,0.25,28 37 35 29,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,bm25_w0.50,bm25,0.5,28 35 27 37,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,bm25_w0.75,bm25,0.75,28 35 27 37,2048,118784,0.15384615384615385,1.0,1.0,0.0,0.0,1.0,4.0
musique,validation,4hop3__857_846_326964_7713,bm25_w1.00,bm25,1.0,28 35 27 102,2048,118784,0.11538461538461539,0.75,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__107905_110222,bm25_w0.00,bm25,0.0,16 73 59 75,2048,78848,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__115515_779396,bm25_w0.00,bm25,0.0,72 8 1 30,2048,93184,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__128945_47686,bm25_w0.00,bm25,0.0,48 13 8 24,2048,70656,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__131951_643670,bm25_w0.00,bm25,0.0,40 2 24 16,2048,47104,0.2857142857142857,0.5,1.0,1.0,0.0,0.3333333333333333,4.0
musique,test,2hop__133116_533882,bm25_w0.00,bm25,0.0,24 28 16 32,2048,67584,0.2,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__13353_85402,bm25_w0.00,bm25,0.0,1 5 0 34,2048,94208,0.08695652173913043,0.5,1.0,1.0,0.0,1.0,4.0
musique,test,2hop__159741_161674,bm25_w0.00,bm25,0.0,8 72 80 16,2048,96256,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__16581_16569,bm25_w0.00,bm25,0.0,24 80 8 29,2048,95232,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__170341_43945,bm25_w0.00,bm25,0.0,16 32 88 45,2048,97280,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__196348_150107,bm25_w0.00,bm25,0.0,32 56 51 36,2048,61440,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__216959_204037,bm25_w0.00,bm25,0.0,48 53 56 57,2048,69632,0.16666666666666666,0.25,1.0,1.0,0.0,0.25,4.0
musique,test,2hop__22930_23241,bm25_w0.00,bm25,0.0,6 7 56 104,2048,128000,0.15384615384615385,0.5,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__230022_68489,bm25_w0.00,bm25,0.0,64 56 8 0,2048,67584,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__242045_2684,bm25_w0.00,bm25,0.0,60 61 80 64,2048,93184,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__243084_523417,bm25_w0.00,bm25,0.0,43 39 32 46,2048,70656,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__252311_366220,bm25_w0.00,bm25,0.0,42 40 41 5,2048,68608,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__278022_71701,bm25_w0.00,bm25,0.0,40 24 16 11,2048,62464,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__301587_233146,bm25_w0.00,bm25,0.0,24 34 32 69,2048,73728,0.25,0.5,1.0,1.0,0.0,0.5,4.0
musique,test,2hop__30390_92972,bm25_w0.00,bm25,0.0,72 48 32 104,2048,110592,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__30905_213732,bm25_w0.00,bm25,0.0,9 57 53 42,2048,80896,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__311694_129669,bm25_w0.00,bm25,0.0,56 24 16 0,2048,61440,0.2222222222222222,0.5,1.0,1.0,0.0,0.5,4.0
musique,test,2hop__33288_157788,bm25_w0.00,bm25,0.0,72 48 64 40,2048,91136,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__35173_17335,bm25_w0.00,bm25,0.0,8 82 64 32,2048,95232,0.1111111111111111,0.5,1.0,1.0,0.0,1.0,4.0
musique,test,2hop__36269_73244,bm25_w0.00,bm25,0.0,32 8 40 48,2048,76800,0.058823529411764705,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,2hop__36747_18974,bm25_w0.00,bm25,0.0,56 8 33 38,2048,119808,0.13333333333333333,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,2hop__39063_212301,bm25_w0.00,bm25,0.0,8 36 56 19,2048,78848,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__417937_158105,bm25_w0.00,bm25,0.0,65 8 32 24,2048,71680,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__418941_429437,bm25_w0.00,bm25,0.0,8 17 24 0,2048,49152,0.1,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__446324_620302,bm25_w0.00,bm25,0.0,16 48 11 56,2048,59392,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__452580_70131,bm25_w0.00,bm25,0.0,8 32 40 64,2048,97280,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__458672_20057,bm25_w0.00,bm25,0.0,32 16 40 57,2048,73728,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__51113_84616,bm25_w0.00,bm25,0.0,48 27 40 13,2048,72704,0.14285714285714285,0.5,1.0,1.0,0.0,0.3333333333333333,4.0
musique,test,2hop__551235_310309,bm25_w0.00,bm25,0.0,56 69 16 24,2048,78848,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__569582_304416,bm25_w0.00,bm25,0.0,24 0 32 16,2048,57344,0.18181818181818182,0.5,1.0,1.0,0.0,1.0,4.0
musique,test,2hop__581084_828685,bm25_w0.00,bm25,0.0,64 8 42 44,2048,68608,0.2857142857142857,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,2hop__58939_213732,bm25_w0.00,bm25,0.0,56 64 48 86,2048,103424,0.14285714285714285,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,2hop__623501_297043,bm25_w0.00,bm25,0.0,8 4 25 11,2048,41984,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__646573_83769,bm25_w0.00,bm25,0.0,24 25 40 3,2048,70656,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__686395_141338,bm25_w0.00,bm25,0.0,56 48 10 51,2048,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__708145_30351,bm25_w0.00,bm25,0.0,96 40 80 8,2048,100352,0.08333333333333333,0.25,1.0,1.0,0.0,0.25,4.0
musique,test,2hop__709357_136043,bm25_w0.00,bm25,0.0,16 48 52 8,2048,82944,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__71016_75184,bm25_w0.00,bm25,0.0,72 64 41 32,2048,84992,0.14285714285714285,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,2hop__713299_55227,bm25_w0.00,bm25,0.0,112 104 96 24,2048,116736,0.05263157894736842,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,2hop__71871_494136,bm25_w0.00,bm25,0.0,48 64 40 32,2048,71680,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__731956_126089,bm25_w0.00,bm25,0.0,45 24 80 64,2048,89088,0.25,0.5,1.0,1.0,0.0,0.5,4.0
musique,test,2hop__75207_46837,bm25_w0.00,bm25,0.0,32 24 49 82,2048,96256,0.08333333333333333,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__75207_53316,bm25_w0.00,bm25,0.0,24 76 80 0,2048,92160,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__77601_814677,bm25_w0.00,bm25,0.0,72 16 8 56,2048,98304,0.0625,0.25,1.0,1.0,0.0,0.25,4.0
musique,test,2hop__781079_9237,bm25_w0.00,bm25,0.0,40 64 16 66,2048,88064,0.09090909090909091,0.25,1.0,1.0,0.0,1.0,4.0
musique,test,2hop__799936_20273,bm25_w0.00,bm25,0.0,24 8 66 10,2048,82944,0.07142857142857142,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,2hop__802991_443552,bm25_w0.00,bm25,0.0,72 24 64 66,2048,80896,0.2727272727272727,0.75,1.0,1.0,0.0,0.5,4.0
musique,test,2hop__814856_110882,bm25_w0.00,bm25,0.0,32 8 36 49,2048,80896,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__846415_88165,bm25_w0.00,bm25,0.0,59 32 60 40,2048,69632,0.42857142857142855,0.75,1.0,1.0,0.0,1.0,4.0
musique,test,2hop__853227_68633,bm25_w0.00,bm25,0.0,56 2 0 1,2048,75776,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,2hop__87589_362941,bm25_w0.00,bm25,0.0,34 82 27 72,2048,111616,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,2hop__9223_9237,bm25_w0.00,bm25,0.0,16 32 48 72,2048,81920,0.07142857142857142,0.25,1.0,1.0,0.0,0.25,4.0
musique,test,2hop__9_59409,bm25_w0.00,bm25,0.0,32 40 48 41,2048,80896,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__103890_10659_67187,bm25_w0.00,bm25,0.0,99 101 33 49,2048,120832,0.05263157894736842,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop1__106864_160713_77246,bm25_w0.00,bm25,0.0,112 72 12 10,2048,131072,0.04,0.25,1.0,0.0,0.0,0.5,4.0
musique,test,3hop1__108881_720914_41132,bm25_w0.00,bm25,0.0,0 80 48 40,2048,91136,0.05555555555555555,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop1__109422_720914_41132,bm25_w0.00,bm25,0.0,88 40 27 0,2048,94208,0.1111111111111111,0.5,1.0,0.0,0.0,0.5,4.0
musique,test,3hop1__127716_157828_239539,bm25_w0.00,bm25,0.0,32 8 9 33,2048,95232,0.2,0.5,1.0,0.0,0.0,1.0,4.0
musique,test,3hop1__131820_59747_90139,bm25_w0.00,bm25,0.0,48 40 65 25,2048,96256,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop1__132795_40769_64047,bm25_w0.00,bm25,0.0,8 64 34 9,2048,77824,0.13333333333333333,0.5,1.0,1.0,0.0,1.0,4.0
musique,test,3hop1__132798_40769_64047,bm25_w0.00,bm25,0.0,16 60 32 40,2048,81920,0.05,0.25,1.0,0.0,0.0,0.5,4.0
musique,test,3hop1__136016_87694_64412,bm25_w0.00,bm25,0.0,56 32 16 50,2048,77824,0.1,0.25,1.0,1.0,0.0,0.5,4.0
musique,test,3hop1__136083_87694_124169,bm25_w0.00,bm25,0.0,64 16 2 17,2048,87040,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__140345_2053_5289,bm25_w0.00,bm25,0.0,8 32 9 42,2048,56320,0.2,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,3hop1__160324_131905_41948,bm25_w0.00,bm25,0.0,24 0 64 16,2048,79872,0.0625,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop1__222979_40769_64047,bm25_w0.00,bm25,0.0,80 48 64 16,2048,89088,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__275261_443779_52195,bm25_w0.00,bm25,0.0,9 11 10 104,2048,109568,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__326941_366209_84283,bm25_w0.00,bm25,0.0,8 0 40 19,2048,47104,0.08333333333333333,0.25,1.0,0.0,0.0,0.5,4.0
musique,test,3hop1__572324_568433_47686,bm25_w0.00,bm25,0.0,64 66 24 56,2048,70656,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__593597_40769_64047,bm25_w0.00,bm25,0.0,40 24 64 12,2048,76800,0.11764705882352941,0.5,1.0,0.0,0.0,0.5,4.0
musique,test,3hop1__603558_87694_64412,bm25_w0.00,bm25,0.0,32 64 36 48,2048,100352,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__617062_127905_92225,bm25_w0.00,bm25,0.0,16 48 0 42,2048,86016,0.07692307692307693,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,3hop1__68981_91191_16530,bm25_w0.00,bm25,0.0,80 88 82 96,2048,157696,0.016666666666666666,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop1__751782_2053_5289,bm25_w0.00,bm25,0.0,48 24 32 0,2048,58368,0.09090909090909091,0.25,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,3hop1__79462_91850_685675,bm25_w0.00,bm25,0.0,32 34 72 49,2048,88064,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__801799_547811_80702,bm25_w0.00,bm25,0.0,8 44 40 56,2048,83968,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop1__857241_503371_21711,bm25_w0.00,bm25,0.0,40 24 10 7,2048,82944,0.09090909090909091,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,3hop1__857_846_7770,bm25_w0.00,bm25,0.0,88 89 90 48,2048,94208,0.047619047619047616,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop2__127483_79978_10557,bm25_w0.00,bm25,0.0,33 64 32 40,2048,104448,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop2__132957_132967_40768,bm25_w0.00,bm25,0.0,64 32 40 24,2048,89088,0.07142857142857142,0.25,1.0,0.0,0.0,1.0,4.0
musique,test,3hop2__49541_121067_51068,bm25_w0.00,bm25,0.0,72 56 48 24,2048,77824,0.0,0.0,0.0,0.0,0.0,0.0,4.0
musique,test,3hop2__569322_467331_162182,bm25_w0.00,bm25,0.0,48 8 10 14,2048,63488,0.14285714285714285,0.5,1.0,0.0,0.0,0.3333333333333333,4.0
musique,test,3hop2__607269_467331_162182,bm25_w0.00,bm25,0.0,32 48 16 17,2048,61440,0.08333333333333333,0.25,1.0,0.0,0.0,0.25,4.0
musique,test,3hop2__655849_467331_162182,bm25_w0.00,bm25,0.0,32 0 16 21,2048,65536,0.23076923076923078,0.75,1.0,1.0,0.0,1.0,4.0
musique,test,4hop1__129721_32392_823060_610794,bm25_w0.00,bm25,0.0,33 21 44 8,2048,62464,0.11764705882352941,0.5,1.0,0.0,0.0,0.5,4.0
musique,test,4hop1__152562_5274_458768_33633,bm25_w0.00,bm25,0.0,24 32 56 48,2048,74752,0.1,0.5,1.0,0.0,0.0,1.0,4.0
musique,test,4hop1__152562_5274_458768_33637,bm25_w0.00,bm25,0.0,5 9 6 48,2048,80896,0.058823529411764705,0.25,1.0,0.0,0.0,0.25,4.0
