dataset,split,example_id,anchor,condition,delay,look_ahead,router_call,routing_dots,churn,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,normalized_entropy,top1_margin
hotpotqa,validation,5a8cefc155429941ae14df55,15,margin_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8546033501625061,0.6085605621337891
hotpotqa,validation,5a8cefc155429941ae14df55,16,margin_threshold,2,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7294082641601562,0.5990371704101562
hotpotqa,validation,5a8cefc155429941ae14df55,17,margin_threshold,1,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7294082641601562,0.5990371704101562
hotpotqa,validation,5a8cefc155429941ae14df55,18,margin_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7294082641601562,0.5990371704101562
hotpotqa,validation,5a8cefc155429941ae14df55,19,margin_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7045360803604126,0.5070877075195312
hotpotqa,validation,5a8cefc155429941ae14df55,0,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8187506198883057,0.2104663848876953
hotpotqa,validation,5a8cefc155429941ae14df55,1,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.809909462928772,0.31625938415527344
hotpotqa,validation,5a8cefc155429941ae14df55,2,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.774074912071228,0.477996826171875
hotpotqa,validation,5a8cefc155429941ae14df55,3,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7533950209617615,0.7411003112792969
hotpotqa,validation,5a8cefc155429941ae14df55,4,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6956912279129028,0.8608989715576172
hotpotqa,validation,5a8cefc155429941ae14df55,5,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6669551134109497,0.8428306579589844
hotpotqa,validation,5a8cefc155429941ae14df55,6,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6932679414749146,0.8901309967041016
hotpotqa,validation,5a8cefc155429941ae14df55,7,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7333053946495056,0.6990375518798828
hotpotqa,validation,5a8cefc155429941ae14df55,8,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7247824668884277,0.7186393737792969
hotpotqa,validation,5a8cefc155429941ae14df55,9,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7384701371192932,0.6879615783691406
hotpotqa,validation,5a8cefc155429941ae14df55,10,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7621997594833374,0.6264686584472656
hotpotqa,validation,5a8cefc155429941ae14df55,11,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7339833974838257,0.7159767150878906
hotpotqa,validation,5a8cefc155429941ae14df55,12,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6804878115653992,0.7707901000976562
hotpotqa,validation,5a8cefc155429941ae14df55,13,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6750562191009521,0.7287578582763672
hotpotqa,validation,5a8cefc155429941ae14df55,14,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7463018298149109,0.7478160858154297
hotpotqa,validation,5a8cefc155429941ae14df55,15,entropy_threshold,1,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8109099864959717,0.3285999298095703
hotpotqa,validation,5a8cefc155429941ae14df55,16,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8109099864959717,0.3285999298095703
hotpotqa,validation,5a8cefc155429941ae14df55,17,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7237270474433899,0.47138023376464844
hotpotqa,validation,5a8cefc155429941ae14df55,18,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7294082641601562,0.5990371704101562
hotpotqa,validation,5a8cefc155429941ae14df55,19,entropy_threshold,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7045360803604126,0.5070877075195312
hotpotqa,validation,5a8cefc155429941ae14df55,0,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,1,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,2,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,3,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,4,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,5,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,6,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,7,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,8,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,9,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,10,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,11,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,12,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,13,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,14,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,15,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,16,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,17,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,18,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,19,stride_1,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,0,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,1,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,2,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,3,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,4,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,5,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,6,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,7,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,8,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,9,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,10,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,11,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,12,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,13,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,14,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,15,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,16,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,17,stride_2,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,18,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,19,stride_2,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,0,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,1,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,2,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,3,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,4,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,5,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,6,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,7,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,8,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,9,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,10,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,11,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,12,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,13,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,14,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,15,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,16,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,17,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,18,stride_4,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,19,stride_4,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,0,stride_8,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,1,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,2,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,3,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,4,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,5,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,6,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,7,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,8,stride_8,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,9,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,10,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,11,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,12,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,13,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,14,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,15,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,16,stride_8,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,17,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,18,stride_8,0,0,0,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5a8cefc155429941ae14df55,19,stride_8,0,0,1,0,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,0,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8165563344955444,0.5524368286132812
hotpotqa,validation,5ac4f8705542995c82c4ad8d,1,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8285654187202454,0.5538234710693359
hotpotqa,validation,5ac4f8705542995c82c4ad8d,2,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7869800329208374,0.6786651611328125
hotpotqa,validation,5ac4f8705542995c82c4ad8d,3,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7579386234283447,0.5937099456787109
hotpotqa,validation,5ac4f8705542995c82c4ad8d,4,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7503523826599121,0.5245761871337891
hotpotqa,validation,5ac4f8705542995c82c4ad8d,5,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6807647943496704,0.8290061950683594
hotpotqa,validation,5ac4f8705542995c82c4ad8d,6,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6823006868362427,0.9716873168945312
hotpotqa,validation,5ac4f8705542995c82c4ad8d,7,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7050489187240601,1.10791015625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,8,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6964827179908752,1.1682052612304688
hotpotqa,validation,5ac4f8705542995c82c4ad8d,9,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.746515691280365,0.9526996612548828
hotpotqa,validation,5ac4f8705542995c82c4ad8d,10,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7269009947776794,0.6583595275878906
hotpotqa,validation,5ac4f8705542995c82c4ad8d,11,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6142175197601318,0.8693962097167969
hotpotqa,validation,5ac4f8705542995c82c4ad8d,12,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.6642218828201294,0.7841815948486328
hotpotqa,validation,5ac4f8705542995c82c4ad8d,13,immediate,0,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8260083198547363,0.6994152069091797
hotpotqa,validation,5ac4f8705542995c82c4ad8d,14,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8792507648468018,0.8633956909179688
hotpotqa,validation,5ac4f8705542995c82c4ad8d,15,immediate,0,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.854984700679779,0.9390907287597656
hotpotqa,validation,5ac4f8705542995c82c4ad8d,16,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.75870680809021,0.8906764984130859
hotpotqa,validation,5ac4f8705542995c82c4ad8d,17,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7565383315086365,0.8442420959472656
hotpotqa,validation,5ac4f8705542995c82c4ad8d,18,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7923319339752197,0.7202281951904297
hotpotqa,validation,5ac4f8705542995c82c4ad8d,19,immediate,0,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.829910933971405,0.7604637145996094
hotpotqa,validation,5ac4f8705542995c82c4ad8d,20,immediate,0,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.8137378692626953,0.9674816131591797
hotpotqa,validation,5ac4f8705542995c82c4ad8d,21,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7104766368865967,0.8949527740478516
hotpotqa,validation,5ac4f8705542995c82c4ad8d,22,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7115399837493896,0.6061935424804688
hotpotqa,validation,5ac4f8705542995c82c4ad8d,23,immediate,0,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,0.7184783816337585,0.5128574371337891
hotpotqa,validation,5ac4f8705542995c82c4ad8d,0,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,0,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,1,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,1,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,2,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,2,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,3,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,3,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,4,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,4,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,5,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,5,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,6,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,6,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,7,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,7,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,8,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,8,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,9,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,9,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,10,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,10,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,11,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,11,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,12,fixed_delay_1,1,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,12,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,13,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,13,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,14,fixed_delay_1,1,0,1,66560,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,14,known_future_1,0,1,1,99840,0.4,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,15,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,15,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,16,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,16,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,17,fixed_delay_1,1,0,1,66560,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
hotpotqa,validation,5ac4f8705542995c82c4ad8d,17,known_future_1,0,1,1,99840,0.0,0.8,1.0,1.0,1.0,0.0,1.0,4.0,nan,nan
