all_candidate_full_tokens,amortized_wall_seconds,batch_size,batch_wall_seconds,candidate_count,candidate_names,candidate_ranks,candidate_sources,candidate_view,catalog_size,channel_agreement,choice_correct,choice_margin,chosen_tool,conditional_choice_denominator,generated_text,generated_tokens,max_candidates,policy,prompt_tokens,query_id,raw_label_response,scoring_device,seed,selected_mean_log_probability,selection_view_tokens,target_in_palette,target_name,ttft_method,ttft_seconds_upper_bound,unsafe_candidates,unsafe_choice,unsafe_exposure,useful_candidates
1937,6.4326125998049974,1,6.4326125998049974,6,add_article_01423|update_issue|archive_repo_00277|create_work_item_01518|add_work_item_00578|add_article_02756,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_article_01423,0,"{""capability"":""add_article_01423""}",2,6,A2_raw_union,1001,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,875,0,create_issue,ollama_total_call_upper_bound,6.4326125998049974,,0,0,
2604,7.320339199854061,1,7.320339199854061,8,add_article_01423|update_issue|archive_repo_00277|create_work_item_01518|add_work_item_00578|add_article_02756|archive_repo_03332|create_work_item_04060,bm25:2|auto_keyword:1|keyword_synonym:3,bm25|auto_keyword|keyword_synonym,compact,8192,3,0,,add_work_item_00578,0,"{""capability"":""add_work_item_00578""}",2,8,A2_raw_union,1335,create_issue-h1-en-1, 4,cpu:q4_ollama,11,,1184,0,create_issue,ollama_total_call_upper_bound,7.320339199854061,,0,0,
3270,8.370923400158063,1,8.370923400158063,10,add_article_01423|update_issue|archive_repo_00277|create_work_item_01518|add_work_item_00578|add_article_02756|archive_repo_03332|create_work_item_04060|add_work_item_04808|add_article_03331,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_article_01423,0,"{""capability"":""add_article_01423""}",2,10,A2_raw_union,1667,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,1491,0,create_issue,ollama_total_call_upper_bound,8.370923400158063,,0,0,
619,4.013397699920461,1,4.013397699920461,2,update_issue|add_work_item_00578,bm25:1,bm25,compact,8192,1,0,,update_issue,0,"{""capability"":""update_issue""}",2,2,A3_diversity_union,343,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,266,0,create_issue,ollama_total_call_upper_bound,4.013397699920461,,0,0,
1280,5.677519800141454,1,5.677519800141454,4,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423,bm25:1,bm25,compact,8192,1,0,,update_issue,0,"{""capability"":""update_issue""}",2,4,A3_diversity_union,675,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,573,0,create_issue,ollama_total_call_upper_bound,5.677519800141454,,0,0,
1947,6.4757574000395834,1,6.4757574000395834,6,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808,bm25:1,bm25,compact,8192,1,0,,update_issue,0,"{""capability"":""update_issue""}",2,6,A3_diversity_union,1009,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,882,0,create_issue,ollama_total_call_upper_bound,6.4757574000395834,,0,0,
2615,7.285290400031954,1,7.285290400031954,8,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756,bm25:1,bm25,compact,8192,1,0,,update_issue,0,"{""capability"":""update_issue""}",2,8,A3_diversity_union,1341,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,1189,0,create_issue,ollama_total_call_upper_bound,7.285290400031954,,0,0,
3282,8.27272510016337,1,8.27272510016337,10,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756|archive_repo_03332|alert_work_item_00913,bm25:1,bm25,compact,8192,1,0,,update_issue,0,"{""capability"":""update_issue""}",2,10,A3_diversity_union,1677,create_issue-h1-en-1, 0,cpu:q4_ollama,11,,1500,0,create_issue,ollama_total_call_upper_bound,8.27272510016337,,0,0,
663,4.756513299886137,1,4.756513299886137,2,erase_issue_00494|erase_issue_03214,embedding:1,embedding,compact,8192,1,0,,erase_issue_00494,0,"{""capability"":""erase_issue_00494""}",2,2,A1_fused,386,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,306,0,update_issue,ollama_total_call_upper_bound,4.756513299886137,,0,0,
1327,5.729332600021735,1,5.729332600021735,4,erase_issue_00494|erase_issue_03214|erase_issue_04434|erase_issue_01014,embedding:1,embedding,compact,8192,1,0,,erase_issue_00494,0,"{""capability"":""erase_issue_00494""}",2,4,A1_fused,716,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,612,0,update_issue,ollama_total_call_upper_bound,5.729332600021735,,0,0,
1983,6.515349500114098,1,6.515349500114098,6,erase_issue_00494|erase_issue_03214|erase_issue_04434|erase_issue_01014|erase_issue_04944|erase_issue_00934,embedding:1,embedding,compact,8192,1,0,,erase_issue_00494,0,"{""capability"":""erase_issue_00494""}",2,6,A1_fused,1046,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,918,0,update_issue,ollama_total_call_upper_bound,6.515349500114098,,0,0,
2651,7.369198099942878,1,7.369198099942878,8,erase_issue_00494|erase_issue_03214|erase_issue_04434|erase_issue_01014|erase_issue_04944|erase_issue_00934|erase_issue_03829|erase_issue_04186,embedding:5,embedding,compact,8192,1,0,,erase_issue_04944,0,"{""capability"":""erase_issue_04944""}",2,8,A1_fused,1376,update_issue-h2-en-1, 4,cpu:q4_ollama,11,,1224,0,update_issue,ollama_total_call_upper_bound,7.369198099942878,,0,0,
3313,8.27054510009475,1,8.27054510009475,10,erase_issue_00494|erase_issue_03214|erase_issue_04434|erase_issue_01014|erase_issue_04944|erase_issue_00934|erase_issue_03829|erase_issue_04186|erase_issue_05019|erase_issue_00711,embedding:1,embedding,compact,8192,1,0,,erase_issue_00494,0,"{""capability"":""erase_issue_00494""}",2,10,A1_fused,1706,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1530,0,update_issue,ollama_total_call_upper_bound,8.27054510009475,,0,0,
606,3.9458019000012428,1,3.9458019000012428,2,add_issue_02605|update_issue,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_02605,1,"{""capability"":""add_issue_02605""}",2,2,A2_raw_union,333,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,259,1,update_issue,ollama_total_call_upper_bound,3.9458019000012428,,0,0,update_issue
1265,5.453566199867055,1,5.453566199867055,4,add_issue_02605|update_issue|erase_issue_00494|add_issue_06133,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,4,A2_raw_union,660,update_issue-h2-en-1, 1,cpu:q4_ollama,11,,562,1,update_issue,ollama_total_call_upper_bound,5.453566199867055,,0,0,update_issue
1923,6.283256700029597,1,6.283256700029597,6,add_issue_02605|update_issue|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,6,A2_raw_union,987,update_issue-h2-en-1, 1,cpu:q4_ollama,11,,865,1,update_issue,ollama_total_call_upper_bound,6.283256700029597,,0,0,update_issue
2589,7.179842800134793,1,7.179842800134793,8,add_issue_02605|update_issue|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|add_task_03242,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_02605,1,"{""capability"":""add_issue_02605""}",2,8,A2_raw_union,1314,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1168,1,update_issue,ollama_total_call_upper_bound,7.179842800134793,,0,0,update_issue
3249,8.014708099886775,1,8.014708099886775,10,add_issue_02605|update_issue|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|add_task_03242|erase_issue_01014|alert_issue_02128,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_02605,1,"{""capability"":""add_issue_02605""}",2,10,A2_raw_union,1643,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1473,1,update_issue,ollama_total_call_upper_bound,8.014708099886775,,0,0,update_issue
606,3.8603016999550164,1,3.8603016999550164,2,update_issue|add_issue_02605,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,2,A3_diversity_union,333,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,259,1,update_issue,ollama_total_call_upper_bound,3.8603016999550164,,0,0,update_issue
1265,5.512863300042227,1,5.512863300042227,4,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,4,A3_diversity_union,660,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,562,1,update_issue,ollama_total_call_upper_bound,5.512863300042227,,0,0,update_issue
1923,6.270926000084728,1,6.270926000084728,6,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,6,A3_diversity_union,987,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,865,1,update_issue,ollama_total_call_upper_bound,6.270926000084728,,0,0,update_issue
2591,7.118264500051737,1,7.118264500051737,8,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,8,A3_diversity_union,1316,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1170,1,update_issue,ollama_total_call_upper_bound,7.118264500051737,,0,0,update_issue
3249,7.975796299986541,1,7.975796299986541,10,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128|add_task_03242|erase_issue_01014,bm25:1,bm25,compact,8192,1,1,,update_issue,1,"{""capability"":""update_issue""}",2,10,A3_diversity_union,1643,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1473,1,update_issue,ollama_total_call_upper_bound,7.975796299986541,,0,0,update_issue
662,4.594319900032133,1,4.594319900032133,2,export_digest_02427|export_digest_00160,embedding:1,embedding,compact,8192,1,0,,export_digest_02427,0,"{""capability"":""export_digest_02427""}",2,2,A1_fused,387,create_report-h2-en-1, 0,cpu:q4_ollama,11,,304,0,create_report,ollama_total_call_upper_bound,4.594319900032133,,0,0,
1316,5.709897299995646,1,5.709897299995646,4,export_digest_02427|export_digest_00160|export_digest_08045|export_digest_03288,keyword_synonym:3|embedding:1,keyword_synonym|embedding,compact,8192,2,0,,export_digest_02427,0,"{""capability"":""export_digest_02427""}",2,4,A1_fused,715,create_report-h2-en-1, 0,cpu:q4_ollama,11,,608,0,create_report,ollama_total_call_upper_bound,5.709897299995646,,0,0,
1978,6.497856499860063,1,6.497856499860063,6,export_digest_02427|export_digest_00160|export_digest_08045|export_digest_03288|export_digest_01707|package_digest_01537,keyword_synonym:3|embedding:1,keyword_synonym|embedding,compact,8192,2,0,,export_digest_02427,0,"{""capability"":""export_digest_02427""}",2,6,A1_fused,1043,create_report-h2-en-1, 0,cpu:q4_ollama,11,,912,0,create_report,ollama_total_call_upper_bound,6.497856499860063,,0,0,
2637,7.337738299975172,1,7.337738299975172,8,export_digest_02427|export_digest_00160|export_digest_08045|export_digest_03288|export_digest_01707|package_digest_01537|package_digest_00655|package_digest_06697,keyword_synonym:7,keyword_synonym,compact,8192,1,0,,package_digest_01537,0,"{""capability"":""package_digest_01537""}",2,8,A1_fused,1371,create_report-h2-en-1, 5,cpu:q4_ollama,11,,1216,0,create_report,ollama_total_call_upper_bound,7.337738299975172,,0,0,
3306,8.31736240000464,1,8.31736240000464,10,export_digest_02427|export_digest_00160|export_digest_08045|export_digest_03288|export_digest_01707|package_digest_01537|package_digest_00655|package_digest_06697|package_digest_07755|export_artifact_02512,keyword_synonym:3|embedding:1,keyword_synonym|embedding,compact,8192,2,0,,export_digest_02427,0,"{""capability"":""export_digest_02427""}",2,10,A1_fused,1704,create_report-h2-en-1, 0,cpu:q4_ollama,11,,1524,0,create_report,ollama_total_call_upper_bound,8.31736240000464,,0,0,
624,4.103374000173062,1,4.103374000173062,2,add_package_00588|export_document,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_package_00588,0,"{""capability"":""add_package_00588""}",2,2,A2_raw_union,351,create_report-h2-en-1, 0,cpu:q4_ollama,11,,274,0,create_report,ollama_total_call_upper_bound,4.103374000173062,,0,0,export_document
1286,5.5618038000538945,1,5.5618038000538945,4,add_package_00588|export_document|export_digest_02427|export_digest_00160,keyword_synonym:3|embedding:1,keyword_synonym|embedding,compact,8192,2,0,,export_digest_02427,0,"{""capability"":""export_digest_02427""}",2,4,A2_raw_union,679,create_report-h2-en-1, 2,cpu:q4_ollama,11,,578,0,create_report,ollama_total_call_upper_bound,5.5618038000538945,,0,0,export_document
1943,6.371928999898955,1,6.371928999898955,6,add_package_00588|export_document|export_digest_02427|export_digest_00160|add_package_00738|build_digest_02412,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_package_00588,0,"{""capability"":""add_package_00588""}",2,6,A2_raw_union,1006,create_report-h2-en-1, 0,cpu:q4_ollama,11,,881,0,create_report,ollama_total_call_upper_bound,6.371928999898955,,0,0,export_document
2558,6.295283499872312,1,6.295283499872312,8,add_package_00588|export_document|export_digest_02427|export_digest_00160|add_package_00738|build_digest_02412|notify_user|export_digest_01707,bm25:2,bm25,compact,8192,1,0,,notify_user,0,"{""capability"":""notify_user""}",2,8,A2_raw_union,1287,create_report-h2-en-1, 6,cpu:q4_ollama,11,,1144,0,create_report,ollama_total_call_upper_bound,6.295283499872312,,0,0,export_document
3217,7.944426300004125,1,7.944426300004125,10,add_package_00588|export_document|export_digest_02427|export_digest_00160|add_package_00738|build_digest_02412|notify_user|export_digest_01707|add_artifact_00151|add_package_01052,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_package_00588,0,"{""capability"":""add_package_00588""}",2,10,A2_raw_union,1617,create_report-h2-en-1, 0,cpu:q4_ollama,11,,1449,0,create_report,ollama_total_call_upper_bound,7.944426300004125,,0,0,export_document
634,4.133564799791202,1,4.133564799791202,2,export_document|export_digest_00160,bm25:1|auto_keyword:1,bm25|auto_keyword,compact,8192,2,0,,export_document,0,"{""capability"":""export_document""}",2,2,A3_diversity_union,352,create_report-h2-en-1, 0,cpu:q4_ollama,11,,275,0,create_report,ollama_total_call_upper_bound,4.133564799791202,,0,0,export_document
1286,5.60352629981935,1,5.60352629981935,4,export_document|export_digest_00160|add_package_00588|export_digest_02427,keyword_synonym:1,keyword_synonym,compact,8192,1,0,,export_digest_00160,0,"{""capability"":""export_digest_00160""}",2,4,A3_diversity_union,679,create_report-h2-en-1, 1,cpu:q4_ollama,11,,578,0,create_report,ollama_total_call_upper_bound,5.60352629981935,,0,0,export_document
1900,5.4950937000103295,1,5.4950937000103295,6,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151,bm25:1|auto_keyword:1,bm25|auto_keyword,compact,8192,2,0,,export_document,0,"{""capability"":""export_document""}",2,6,A3_diversity_union,963,create_report-h2-en-1, 0,cpu:q4_ollama,11,,843,0,create_report,ollama_total_call_upper_bound,5.4950937000103295,,0,0,export_document
2560,7.008078899933025,1,7.008078899933025,8,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738,bm25:1|auto_keyword:1,bm25|auto_keyword,compact,8192,2,0,,export_document,0,"{""capability"":""export_document""}",2,8,A3_diversity_union,1290,create_report-h2-en-1, 0,cpu:q4_ollama,11,,1146,0,create_report,ollama_total_call_upper_bound,7.008078899933025,,0,0,export_document
3218,7.690209399908781,1,7.690209399908781,10,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738|build_digest_02412|add_digest_05486,bm25:1|auto_keyword:1|keyword_synonym:10,bm25|auto_keyword|keyword_synonym,compact,8192,3,0,,export_document,0,"{""capability"":""export_document""}",2,10,A3_diversity_union,1616,create_report-h2-en-1, 0,cpu:q4_ollama,11,,1448,0,create_report,ollama_total_call_upper_bound,7.690209399908781,,0,0,export_document
668,4.735736300004646,1,4.735736300004646,2,purge_report_07734|erase_report_00739,embedding:1,embedding,compact,8192,1,0,,purge_report_07734,0,"{""capability"":""purge_report_07734""}",2,2,A1_fused,392,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,310,0,archive_report,ollama_total_call_upper_bound,4.735736300004646,purge_report_07734,1,1,
1329,5.702719500055537,1,5.702719500055537,4,purge_report_07734|erase_report_00739|remove_report_07494|remove_report_07144,embedding:1,embedding,compact,8192,1,0,,purge_report_07734,0,"{""capability"":""purge_report_07734""}",2,4,A1_fused,720,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,614,0,archive_report,ollama_total_call_upper_bound,5.702719500055537,purge_report_07734|remove_report_07494|remove_report_07144,1,1,
1986,6.593798100017011,1,6.593798100017011,6,purge_report_07734|erase_report_00739|remove_report_07494|remove_report_07144|erase_report_03784|purge_report_07204,embedding:1,embedding,compact,8192,1,0,,purge_report_07734,0,"{""capability"":""purge_report_07734""}",2,6,A1_fused,1054,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,924,0,archive_report,ollama_total_call_upper_bound,6.593798100017011,purge_report_07734|remove_report_07494|remove_report_07144|purge_report_07204,1,1,
2647,7.378163400106132,1,7.378163400106132,8,purge_report_07734|erase_report_00739|remove_report_07494|remove_report_07144|erase_report_03784|purge_report_07204|remove_report_02976|purge_report_07334,embedding:1,embedding,compact,8192,1,0,,purge_report_07734,0,"{""capability"":""purge_report_07734""}",2,8,A1_fused,1387,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,1233,0,archive_report,ollama_total_call_upper_bound,7.378163400106132,purge_report_07734|remove_report_07494|remove_report_07144|purge_report_07204|remove_report_02976|purge_report_07334,1,1,
