protocol,seed,stage,dataset,example_id,target
standard,21,initial_no_graph,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,global.f1.hybrid
standard,21,initial_no_graph,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,00de046a0bb011ebab90acde48001122,global.f1.bm25
standard,21,initial_no_graph,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural.f2.hybrid
standard,21,initial_no_graph,2wikimultihopqa,0105fd120bb011ebab90acde48001122,global.f1.semantic
standard,21,initial_no_graph,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,global.f1.hybrid
standard,21,initial_no_graph,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,global.f1.bm25
standard,21,initial_no_graph,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,01a204d20bb011ebab90acde48001122,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,024207d40bb011ebab90acde48001122,global.f1.approx
standard,21,initial_no_graph,2wikimultihopqa,0290cd840baf11ebab90acde48001122,global.f1.semantic
standard,21,initial_no_graph,2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,global.f1.bm25
standard,21,initial_no_graph,hotpotqa,5a7415cf55429979e28828a6,global.f1.bm25
standard,21,initial_no_graph,hotpotqa,5a8a1a975542992e4fca8505,global.f1.approx
standard,21,initial_no_graph,hotpotqa,5a8cefc155429941ae14df55,global.f1.bm25
standard,21,initial_no_graph,hotpotqa,5abcd77755429965836004ce,global.f1.approx
standard,21,initial_no_graph,hotpotqa,5ac4f8705542995c82c4ad8d,global.f1.bm25
standard,21,initial_no_graph,hotpotqa,5adf5cd25542992d7e9f9320,global.f1.approx
standard,21,initial_no_graph,hotpotqa,5ae0d5335542990adbacf674,global.f1.hybrid
standard,21,initial_no_graph,hotpotqa,5ae4be5c5542995ad6573e3a,global.f1.bm25
standard,21,initial_no_graph,musique,2hop__10017_18974,global.f1.bm25
standard,21,initial_no_graph,musique,2hop__10122_18974,global.f1.approx
standard,21,initial_no_graph,musique,2hop__10515_21567,global.f1.bm25
standard,21,initial_no_graph,musique,2hop__10620_79092,global.f1.semantic
standard,21,initial_no_graph,musique,2hop__106864_80460,global.f1.bm25
standard,21,initial_no_graph,musique,2hop__107185_64006,global.f1.approx
standard,21,initial_no_graph,musique,3hop1__102461_24918_24991,global.f1.approx
standard,21,initial_no_graph,musique,3hop1__103180_214799_259594,global.f1.approx
standard,21,initial_no_graph,musique,3hop1__103440_443779_52195,global.f1.approx
standard,21,initial_no_graph,musique,3hop2__101905_30152_20999,structural.f2.semantic
standard,21,initial_no_graph,musique,3hop2__103871_20335_9331,global.f1.bm25
standard,21,initial_no_graph,musique,3hop2__103889_30152_20999,global.f1.semantic
standard,21,initial_no_graph,musique,4hop1__105002_17130_70784_61381,global.f1.semantic
standard,21,initial_no_graph,musique,4hop1__105401_17130_70784_79935,global.f1.exact
standard,21,initial_no_graph,musique,4hop1__105773_457883_650651_7262,global.f1.semantic
standard,21,initial_no_graph,musique,4hop2__103790_14670_8987_8529,global.f1.bm25
standard,21,initial_no_graph,musique,4hop2__105527_14670_8987_8974,global.f1.approx
standard,21,initial_no_graph,musique,4hop2__161324_14670_8987_8974,global.f1.semantic
standard,21,initial_no_graph,qasper,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,global.f1.exact
standard,21,initial_no_graph,qasper,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,global.f1.exact
standard,21,initial_no_graph,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,global.f1.bm25
standard,21,initial_no_graph,qasper,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,global.f1.exact
standard,21,initial_no_graph,qasper,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,global.f1.semantic
standard,21,initial_no_graph,qasper,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,global.f1.exact
standard,21,initial_no_graph,qasper,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,global.f1.exact
standard,21,initial_no_graph,qasper,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,global.f1.exact
standard,42,initial_all,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,global.f1.bm25
standard,42,initial_all,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,global.f1.bm25
standard,42,initial_all,2wikimultihopqa,004430780bde11eba7f7acde48001122,global.f1.semantic
standard,42,initial_all,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,global.f1.exact
standard,42,initial_all,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,global.f1.semantic
standard,42,initial_all,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,global.f1.semantic
standard,42,initial_all,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,global.f1.exact
standard,42,initial_all,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,global.f1.bm25
standard,42,initial_all,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,global.f1.hybrid
standard,42,initial_all,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,00de046a0bb011ebab90acde48001122,global.f1.bm25
standard,42,initial_all,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural.f2.hybrid
standard,42,initial_all,2wikimultihopqa,0105fd120bb011ebab90acde48001122,global.f1.semantic
standard,42,initial_all,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,global.f1.hybrid
standard,42,initial_all,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,global.f1.bm25
standard,42,initial_all,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,global.f1.approx
standard,42,initial_all,2wikimultihopqa,01a204d20bb011ebab90acde48001122,global.f1.approx
standard,42,initial_all,2wikimultihopqa,024207d40bb011ebab90acde48001122,global.f1.approx
standard,42,initial_all,2wikimultihopqa,0290cd840baf11ebab90acde48001122,global.f1.semantic
standard,42,initial_all,2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,graph.f2.hybrid
standard,42,initial_all,hotpotqa,5a7415cf55429979e28828a6,global.f1.bm25
standard,42,initial_all,hotpotqa,5a8a1a975542992e4fca8505,graph.f2.semantic
standard,42,initial_all,hotpotqa,5a8cefc155429941ae14df55,global.f1.bm25
standard,42,initial_all,hotpotqa,5abcd77755429965836004ce,global.f1.approx
standard,42,initial_all,hotpotqa,5ac4f8705542995c82c4ad8d,global.f1.bm25
standard,42,initial_all,hotpotqa,5adf5cd25542992d7e9f9320,global.f1.approx
standard,42,initial_all,hotpotqa,5ae0d5335542990adbacf674,global.f1.hybrid
standard,42,initial_all,hotpotqa,5ae4be5c5542995ad6573e3a,global.f1.bm25
standard,42,initial_all,musique,2hop__10017_18974,global.f1.bm25
standard,42,initial_all,musique,2hop__10122_18974,global.f1.approx
standard,42,initial_all,musique,2hop__10515_21567,global.f1.bm25
standard,42,initial_all,musique,2hop__10620_79092,global.f1.semantic
standard,42,initial_all,musique,2hop__106864_80460,global.f1.bm25
standard,42,initial_all,musique,2hop__107185_64006,global.f1.approx
standard,42,initial_all,musique,3hop1__102461_24918_24991,global.f1.approx
standard,42,initial_all,musique,3hop1__103180_214799_259594,global.f1.approx
standard,42,initial_all,musique,3hop1__103440_443779_52195,global.f1.approx
standard,42,initial_all,musique,3hop2__101905_30152_20999,structural.f2.semantic
standard,42,initial_all,musique,3hop2__103871_20335_9331,global.f1.bm25
standard,42,initial_all,musique,3hop2__103889_30152_20999,global.f1.semantic
standard,42,initial_all,musique,4hop1__105002_17130_70784_61381,global.f1.semantic
standard,42,initial_all,musique,4hop1__105401_17130_70784_79935,global.f1.exact
standard,42,initial_all,musique,4hop1__105773_457883_650651_7262,global.f1.semantic
standard,42,initial_all,musique,4hop2__103790_14670_8987_8529,global.f1.bm25
standard,42,initial_all,musique,4hop2__105527_14670_8987_8974,global.f1.approx
standard,42,initial_all,musique,4hop2__161324_14670_8987_8974,global.f1.semantic
standard,42,initial_all,qasper,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,global.f1.exact
standard,42,initial_all,qasper,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,global.f1.exact
standard,42,initial_all,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,global.f1.bm25
standard,42,initial_all,qasper,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,global.f1.exact
standard,42,initial_all,qasper,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,global.f1.semantic
standard,42,initial_all,qasper,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,global.f1.exact
standard,42,initial_all,qasper,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,global.f1.exact
standard,42,initial_all,qasper,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,global.f1.exact
standard,42,initial_no_graph,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,global.f1.bm25
standard,42,initial_no_graph,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,global.f1.bm25
standard,42,initial_no_graph,2wikimultihopqa,004430780bde11eba7f7acde48001122,global.f1.semantic
standard,42,initial_no_graph,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,global.f1.exact
standard,42,initial_no_graph,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,global.f1.semantic
standard,42,initial_no_graph,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,global.f1.semantic
standard,42,initial_no_graph,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,global.f1.exact
standard,42,initial_no_graph,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,global.f1.bm25
standard,42,initial_no_graph,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,global.f1.hybrid
standard,42,initial_no_graph,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,00de046a0bb011ebab90acde48001122,global.f1.bm25
standard,42,initial_no_graph,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural.f2.hybrid
standard,42,initial_no_graph,2wikimultihopqa,0105fd120bb011ebab90acde48001122,global.f1.semantic
standard,42,initial_no_graph,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,global.f1.hybrid
standard,42,initial_no_graph,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,global.f1.bm25
standard,42,initial_no_graph,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,01a204d20bb011ebab90acde48001122,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,024207d40bb011ebab90acde48001122,global.f1.approx
standard,42,initial_no_graph,2wikimultihopqa,0290cd840baf11ebab90acde48001122,global.f1.semantic
standard,42,initial_no_graph,2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,global.f1.bm25
standard,42,initial_no_graph,hotpotqa,5a7415cf55429979e28828a6,global.f1.bm25
standard,42,initial_no_graph,hotpotqa,5a8a1a975542992e4fca8505,global.f1.approx
standard,42,initial_no_graph,hotpotqa,5a8cefc155429941ae14df55,global.f1.bm25
standard,42,initial_no_graph,hotpotqa,5abcd77755429965836004ce,global.f1.approx
standard,42,initial_no_graph,hotpotqa,5ac4f8705542995c82c4ad8d,global.f1.bm25
standard,42,initial_no_graph,hotpotqa,5adf5cd25542992d7e9f9320,global.f1.approx
standard,42,initial_no_graph,hotpotqa,5ae0d5335542990adbacf674,global.f1.hybrid
standard,42,initial_no_graph,hotpotqa,5ae4be5c5542995ad6573e3a,global.f1.bm25
standard,42,initial_no_graph,musique,2hop__10017_18974,global.f1.bm25
standard,42,initial_no_graph,musique,2hop__10122_18974,global.f1.approx
standard,42,initial_no_graph,musique,2hop__10515_21567,global.f1.bm25
standard,42,initial_no_graph,musique,2hop__10620_79092,global.f1.semantic
standard,42,initial_no_graph,musique,2hop__106864_80460,global.f1.bm25
standard,42,initial_no_graph,musique,2hop__107185_64006,global.f1.approx
standard,42,initial_no_graph,musique,3hop1__102461_24918_24991,global.f1.approx
standard,42,initial_no_graph,musique,3hop1__103180_214799_259594,global.f1.approx
standard,42,initial_no_graph,musique,3hop1__103440_443779_52195,global.f1.approx
standard,42,initial_no_graph,musique,3hop2__101905_30152_20999,structural.f2.semantic
standard,42,initial_no_graph,musique,3hop2__103871_20335_9331,global.f1.bm25
standard,42,initial_no_graph,musique,3hop2__103889_30152_20999,global.f1.semantic
standard,42,initial_no_graph,musique,4hop1__105002_17130_70784_61381,global.f1.semantic
standard,42,initial_no_graph,musique,4hop1__105401_17130_70784_79935,global.f1.exact
standard,42,initial_no_graph,musique,4hop1__105773_457883_650651_7262,global.f1.semantic
standard,42,initial_no_graph,musique,4hop2__103790_14670_8987_8529,global.f1.bm25
standard,42,initial_no_graph,musique,4hop2__105527_14670_8987_8974,global.f1.approx
standard,42,initial_no_graph,musique,4hop2__161324_14670_8987_8974,global.f1.semantic
standard,42,initial_no_graph,qasper,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,global.f1.exact
standard,42,initial_no_graph,qasper,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,global.f1.exact
standard,42,initial_no_graph,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,global.f1.bm25
standard,42,initial_no_graph,qasper,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,global.f1.exact
standard,42,initial_no_graph,qasper,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,global.f1.semantic
standard,42,initial_no_graph,qasper,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,global.f1.exact
standard,42,initial_no_graph,qasper,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,global.f1.exact
standard,42,initial_no_graph,qasper,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,global.f1.exact
standard,87,initial_all,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,global.f1.bm25
standard,87,initial_all,2wikimultihopqa,003f41f80bde11eba7f7acde48001122,global.f1.bm25
standard,87,initial_all,2wikimultihopqa,004430780bde11eba7f7acde48001122,global.f1.semantic
standard,87,initial_all,2wikimultihopqa,0051fad20bde11eba7f7acde48001122,global.f1.exact
standard,87,initial_all,2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,global.f1.semantic
standard,87,initial_all,2wikimultihopqa,0069c0220bde11eba7f7acde48001122,global.f1.semantic
standard,87,initial_all,2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,global.f1.exact
standard,87,initial_all,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,global.f1.bm25
standard,87,initial_all,2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,global.f1.hybrid
standard,87,initial_all,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,00de046a0bb011ebab90acde48001122,global.f1.bm25
standard,87,initial_all,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural.f2.hybrid
standard,87,initial_all,2wikimultihopqa,0105fd120bb011ebab90acde48001122,global.f1.semantic
standard,87,initial_all,2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,global.f1.hybrid
standard,87,initial_all,2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,global.f1.bm25
standard,87,initial_all,2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,global.f1.approx
standard,87,initial_all,2wikimultihopqa,01a204d20bb011ebab90acde48001122,global.f1.approx
standard,87,initial_all,2wikimultihopqa,024207d40bb011ebab90acde48001122,global.f1.approx
standard,87,initial_all,2wikimultihopqa,0290cd840baf11ebab90acde48001122,global.f1.semantic
standard,87,initial_all,2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,graph.f2.hybrid
standard,87,initial_all,hotpotqa,5a7415cf55429979e28828a6,global.f1.bm25
standard,87,initial_all,hotpotqa,5a8a1a975542992e4fca8505,graph.f2.semantic
standard,87,initial_all,hotpotqa,5a8cefc155429941ae14df55,global.f1.bm25
standard,87,initial_all,hotpotqa,5abcd77755429965836004ce,global.f1.approx
standard,87,initial_all,hotpotqa,5ac4f8705542995c82c4ad8d,global.f1.bm25
standard,87,initial_all,hotpotqa,5adf5cd25542992d7e9f9320,global.f1.approx
standard,87,initial_all,hotpotqa,5ae0d5335542990adbacf674,global.f1.hybrid
standard,87,initial_all,hotpotqa,5ae4be5c5542995ad6573e3a,global.f1.bm25
standard,87,initial_all,musique,2hop__10017_18974,global.f1.bm25
standard,87,initial_all,musique,2hop__10122_18974,global.f1.approx
standard,87,initial_all,musique,2hop__10515_21567,global.f1.bm25
standard,87,initial_all,musique,2hop__10620_79092,global.f1.semantic
standard,87,initial_all,musique,2hop__106864_80460,global.f1.bm25
standard,87,initial_all,musique,2hop__107185_64006,global.f1.approx
standard,87,initial_all,musique,3hop1__102461_24918_24991,global.f1.approx
standard,87,initial_all,musique,3hop1__103180_214799_259594,global.f1.approx
standard,87,initial_all,musique,3hop1__103440_443779_52195,global.f1.approx
standard,87,initial_all,musique,3hop2__101905_30152_20999,structural.f2.semantic
standard,87,initial_all,musique,3hop2__103871_20335_9331,global.f1.bm25
standard,87,initial_all,musique,3hop2__103889_30152_20999,global.f1.semantic
standard,87,initial_all,musique,4hop1__105002_17130_70784_61381,global.f1.semantic
standard,87,initial_all,musique,4hop1__105401_17130_70784_79935,global.f1.exact
standard,87,initial_all,musique,4hop1__105773_457883_650651_7262,global.f1.semantic
standard,87,initial_all,musique,4hop2__103790_14670_8987_8529,global.f1.bm25
standard,87,initial_all,musique,4hop2__105527_14670_8987_8974,global.f1.approx
standard,87,initial_all,musique,4hop2__161324_14670_8987_8974,global.f1.semantic
standard,87,initial_all,qasper,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,global.f1.exact
standard,87,initial_all,qasper,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,global.f1.exact
standard,87,initial_all,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,global.f1.bm25
standard,87,initial_all,qasper,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,global.f1.exact
standard,87,initial_all,qasper,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,global.f1.semantic
standard,87,initial_all,qasper,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,global.f1.exact
standard,87,initial_all,qasper,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,global.f1.exact
standard,87,initial_all,qasper,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,global.f1.exact
standard,87,initial_no_graph,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,global.f1.approx
