protocol_revision,model,case_id,case_class,seed,baseline,expected_initial_action,decision_target_action,predicted_action,mechanism_correct,recognized_insufficient,under_expansion,over_expansion,evidence_recall,task_success,answer,expected_answer,compact_tokens,visible_tokens,materialized_tokens,materialized_bytes,network_bytes,active_kv_bytes,expansions,explicit_expansions,pra_selected_chunks,round_trips,model_passes,decision_latency_seconds,answer_latency_seconds,decision_error,decision_raw,full_ceiling_eligible
progressive-context-v1,qwen3:0.6b,c2-billing,C2_MORE,71,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,254,695,440,1759,1759,0,2,1,2,2,2,1.4200059999711812,3.884934199973941,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-billing,C2_MORE,71,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,254,650,396,1581,1581,0,1,1,0,1,2,1.544414300005883,3.784736500121653,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.396656700177118,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.2679073000326753,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.3247882002033293,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,2,1.796509200008586,2.4624659998808056,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,2,1.8453891999088228,2.4291373000014573,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,11,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.360621599946171,4.363393299980089,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.195095699978992,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.2843069001100957,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.3051613999996334,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,2,1.791806599823758,2.4290628999006003,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,2,1.5765885000582784,2.209498699987307,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,23,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.384537599980831,4.417272299993783,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.188520699972287,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.250393700087443,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.3075523001607507,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,2,1.602158300112933,2.4911221999209374,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,2,1.8269072999246418,2.2267043001484126,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,37,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.450593200046569,4.422990299994126,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.406824399949983,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.2876450000330806,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.308949700091034,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,2,1.7962716999463737,2.2484069999773055,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,2,1.5721360000316054,2.2508171999361366,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,53,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.3965048999525607,4.22814519982785,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,FULL,CURSOR_NEXT,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,0,0,2,1,0.0,4.157633299939334,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,COMPACT_ONLY,CURSOR_NEXT,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,1,0.0,2.380905000027269,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,PRA_AUTO,CURSOR_NEXT,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,1,0.0,2.3268056998495013,,,1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,MODEL_ESCALATION,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,0,1,2,1.799977800110355,2.4631727000232786,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,PRA_PLUS_MODEL,CURSOR_NEXT,CURSOR_NEXT,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,379,379,109,435,435,0,1,0,2,1,2,1.8336086999624968,2.4693851000629365,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c3-billing,C3_CURSOR,71,CCR_TOOL,CURSOR_NEXT,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,379,775,504,2016,2016,0,2,1,0,2,2,2.5116868999321014,4.430411900160834,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.3697621999308467,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,0.9174773001577705,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.4768320999573916,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,2,1.5738868000917137,0.9174773001577705,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,2,1.2727950001135468,1.4768320999573916,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,11,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,1,0,1,2,1.4610407000873238,2.3697621999308467,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.588834200054407,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,1.1366663000080734,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.3040424999780953,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,2,1.654599699890241,1.1366663000080734,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,2,1.407132799969986,1.3040424999780953,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,23,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,1,0,1,2,1.3291770999785513,2.588834200054407,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.665282899979502,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,1.034074799856171,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.5411109998822212,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,2,1.3770518999081105,1.034074799856171,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,2,1.2953212999273092,1.5411109998822212,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,37,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,1,0,1,2,1.3346836999990046,2.665282899979502,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.6574428000021726,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,1.1581462000031024,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.5500328000634909,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,2,1.5797093999572098,1.1581462000031024,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,2,1.391766699962318,1.5500328000634909,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,53,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,1,0,1,2,1.6176684000529349,2.6574428000021726,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,FULL,SEARCH_RECORD,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,0,0,1,1,0.0,2.6461106999777257,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,COMPACT_ONLY,SEARCH_RECORD,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,1,0.0,0.8589364998042583,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,PRA_AUTO,SEARCH_RECORD,,PRA_AUTO,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,1,0.0,1.4382752000819892,,,1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,MODEL_ESCALATION,SEARCH_RECORD,SEARCH_RECORD,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,193,193,0,0,0,0,0,0,0,0,2,1.3893798999488354,0.8589364998042583,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,PRA_PLUS_MODEL,SEARCH_RECORD,CONTINUE,CONTINUE,1,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,224,31,122,122,0,1,0,2,1,2,1.4156258997973055,1.4382752000819892,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c4-billing,C4_SEARCH,71,CCR_TOOL,SEARCH_RECORD,,RETRIEVE,1,1,0,0,1,1,BILLING-00-OK,BILLING-00-OK,193,427,227,906,906,0,1,1,0,1,2,1.3001537001691759,2.6461106999777257,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,FULL,CALL_TOOL,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,173,333,0,0,0,0,0,0,0,0,1,0.0,2.485794800100848,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.0590198999270797,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.0590198999270797,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,2,1.6129865001421422,1.0590198999270797,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,2,1.6129865001421422,1.0590198999270797,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,11,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,BILLING-00-OK,173,199,26,103,103,0,1,1,0,1,2,1.3805102000478655,1.4578255000524223,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,FULL,CALL_TOOL,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,173,333,0,0,0,0,0,0,0,0,1,0.0,2.5465949999634176,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,0.8828930000308901,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,0.8828930000308901,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,2,1.7765044998377562,0.8828930000308901,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,2,1.7765044998377562,0.8828930000308901,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,23,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,BILLING-00-OK,173,199,26,103,103,0,1,1,0,1,2,1.3824515000451356,1.53395100007765,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,FULL,CALL_TOOL,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,173,333,0,0,0,0,0,0,0,0,1,0.0,1.9041112000122666,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,0.8661203999072313,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,0.8661203999072313,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,2,1.5590356001630425,0.8661203999072313,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,2,1.5590356001630425,0.8661203999072313,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,37,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,BILLING-00-OK,173,199,26,103,103,0,1,1,0,1,2,1.5051038002129644,1.5509492000564933,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,FULL,CALL_TOOL,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,173,333,0,0,0,0,0,0,0,0,1,0.0,1.7217707999516279,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,1.1317120001185685,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,1.1317120001185685,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,2,1.6472406999673694,1.1317120001185685,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,2,1.6472406999673694,1.1317120001185685,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,53,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,BILLING-00-OK,173,199,26,103,103,0,1,1,0,1,2,1.280098200077191,1.3268532999791205,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,71,FULL,CALL_TOOL,,,0,0,0,0,1,1,BILLING-00-OK,BILLING-00-OK,173,333,0,0,0,0,0,0,0,0,1,0.0,2.01094780000858,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,71,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,1,0.0,0.9039721000008285,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,71,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,1,0.0,0.9039721000008285,,,1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,71,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,0,0,2,1.6736228000372648,0.9039721000008285,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-billing,C5_TOOL,71,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,BILLING-00-OK,173,173,0,0,0,0,0,0,2,0,2,1.6736228000372648,0.9039721000008285,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
