partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00037840002914890647,7.939996430650353e-05,4.099973011761904e-06,0.0017500999965704978,0.5042230000253767,0.5063515000510961,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00037780002458021045,7.970002479851246e-05,4.100031219422817e-06,0.0017500999965704978,0.5042230000253767,0.5063509000465274,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0009189000120386481,0.00030390004394575953,6.200047209858894e-06,0.0017500999965704978,0.5042230000253767,0.5068920000339858,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0003760000108741224,7.92999635450542e-05,4.199973773211241e-06,0.0017500999965704978,0.5042230000253767,0.5063491000328213,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0003755000070668757,7.910002022981644e-05,4.199973773211241e-06,0.0017500999965704978,0.5042230000253767,0.506348600029014,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00037620001239702106,7.910002022981644e-05,4.200031980872154e-06,0.0017500999965704978,0.5042230000253767,0.5063493000343442,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0003763000131584704,8.040003012865782e-05,4.200031980872154e-06,0.0017500999965704978,0.5042230000253767,0.5063494000351056,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0003766000154428184,7.990002632141113e-05,4.200031980872154e-06,0.0017500999965704978,0.5042230000253767,0.50634970003739,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00037620001239702106,7.960002403706312e-05,4.200031980872154e-06,0.0017500999965704978,0.5042230000253767,0.5063493000343442,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,23,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0026177000254392624,0.00030370004242286086,9.00006853044033e-06,0.0017500999965704978,0.5042230000253767,0.5085908000473864,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,3,15,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0009674999746493995,0.00018350000027567148,9.300012607127428e-06,0.0012867000186815858,0.5042230000253767,0.5064772000187077,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.0011135999811813235,0.0005026000435464084,7.499998901039362e-06,0.0012867000186815858,0.5042230000253767,0.5066233000252396,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.0007800000021234155,0.00039220001781359315,5.500041879713535e-06,0.0012867000186815858,0.5042230000253767,0.5062897000461817,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0019055999582633376,0.0003241999656893313,7.1999384090304375e-06,0.0012867000186815858,0.5042230000253767,0.5074153000023216,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.002033800003118813,0.0003266999265179038,8.500006515532732e-06,0.0012867000186815858,0.5042230000253767,0.5075435000471771,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.002197600028011948,0.00044490001164376736,6.699992809444666e-06,0.0012867000186815858,0.5042230000253767,0.5077073000720702,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.001746299967635423,0.00030419998802244663,6.299931555986404e-06,0.0012867000186815858,0.5042230000253767,0.5072560000116937,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,3,15,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00033540005097165704,6.990000838413835e-05,3.600027412176132e-06,0.0012867000186815858,0.5042230000253767,0.5058451000950299,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.00046960002509877086,0.0001970999874174595,3.5999692045152187e-06,0.0012867000186815858,0.5042230000253767,0.505979300069157,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.00046490004751831293,0.00019449996761977673,3.4999684430658817e-06,0.0012867000186815858,0.5042230000253767,0.5059746000915766,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0007808000082150102,0.00025670003378763795,5.499925464391708e-06,0.0012867000186815858,0.5042230000253767,0.5062905000522733,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0008079999824985862,0.0002590000513009727,5.300040356814861e-06,0.0012867000186815858,0.5042230000253767,0.5063177000265568,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.001797500008251518,0.0004734999965876341,1.4499935787171125e-05,0.0012867000186815858,0.5042230000253767,0.5073072000523098,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0011607999913394451,0.0002970999921672046,6.3999323174357414e-06,0.0012867000186815858,0.5042230000253767,0.5066705000353977,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,0.0,1.0,0.0,3,15,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00044890004210174084,0.00012400001287460327,4.300032742321491e-06,0.0012867000186815858,0.5042230000253767,0.50595860008616,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.0005289000109769404,0.00021070009097456932,3.7999707274138927e-06,0.0012867000186815858,0.5042230000253767,0.5060386000550352,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,1.0,0.0,1.0,4,15,oracle_evidence,[source token span 1024:1217],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 4]",1,goal,"[2, 3, 0, 4]",4,1,1,4,3,0,0,1,3,54,4,23697424,"[2, 4]",1.0,0.5,1.0,1.0,1.0,0.0005469000316224992,0.00022769998759031296,9.600014891475439e-06,0.0012867000186815858,0.5042230000253767,0.5060566000756808,112,1217,5,4,0.8,0,0,0.0,0,4,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0016185999847948551,0.0002742999931797385,5.799927748739719e-06,0.0012867000186815858,0.5042230000253767,0.5071283000288531,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0016368000069633126,0.00027650000993162394,6.300047971308231e-06,0.0012867000186815858,0.5042230000253767,0.5071465000510216,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.001678000029642135,0.0002796999760903418,6.199989002197981e-06,0.0012867000186815858,0.5042230000253767,0.5071877000737004,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,37,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,5,20,4,16,4,4,4,72,20,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0016814999980852008,0.00029749999521300197,1.3699987903237343e-05,0.0012867000186815858,0.5042230000253767,0.5071912000421435,112,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,53,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.0003619000199250877,7.860001642256975e-05,4.400033503770828e-06,0.001447599963285029,0.5042230000253767,0.5060325000085868,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,hotpotqa,5adc3aff5542996e685252eb,53,oracle,[2],"{""2"": 15}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,0.0,1.0,0.0,3,0,false_semantic_closure,[source token span 768:1024],What star in the film Up at the Villa has earned the title of knighthood?,"[2, 3]",1,goal,"[2, 3]",2,1,1,4,1,0,0,1,1,18,4,23697424,"[2, 4]",0.5,0.5,0.0,0.0,0.0,0.00036180001916363835,7.82000133767724e-05,4.00003045797348e-06,0.001447599963285029,0.5042230000253767,0.5060324000078253,112,1217,5,2,0.4,0,0,0.0,0,2,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
