model,dataset,example_id,condition,adaptive_channel,controller_seed_channels,reference_answer,selected_chunk_ids,evidence_recall,precision,mrr,gold_token_logprobs,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,teacher_forced_seconds,direct_context_attention_mass,generated_answer,generation_seconds,em,f1,answer_contained,materialized_unique_tokens,native_kv_token_states,native_kv_bytes,active_kv_fraction,gold_logprob_delta_vs_disabled
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,approximate,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=0:32|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=128:160|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=160:192|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=32:64,0.6666666666666666,0.5,1.0,"[-0.038073088973760605, -7.70062324590981e-05, -1.6093124941107817e-05, -5.245195097813848e-06, -9.536738616588991e-07]",-0.03817238658666611,-0.007634477224200964,0.9626426100730896,1,0.16704930015839636,,Shijiazhuang is larger.,1.0765318998601288,0.0,0.5,1.0,128,512,1048576,0.378698224852071,0.06134103098884225
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,hybrid,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=288:320|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=0:32|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=128:160|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=160:192,0.3333333333333333,0.25,0.5,"[-0.06951074302196503, -0.0001292145170737058, -1.764281842042692e-05, -5.602820692729438e-06, -1.0728830375228426e-06]",-0.06966427713632584,-0.013932855799794197,0.9328501224517822,1,0.16764010000042617,,Shijiazhuang is larger.,0.9753537001088262,0.0,0.5,1.0,128,512,1048576,0.378698224852071,0.055042652413249016
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,adaptive,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=288:320|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=0:32|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=128:160|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=160:192,0.3333333333333333,0.25,0.5,"[-0.06951074302196503, -0.0001292145170737058, -1.764281842042692e-05, -5.602820692729438e-06, -1.0728830375228426e-06]",-0.06966427713632584,-0.013932855799794197,0.9328501224517822,1,0.1662302000913769,,Shijiazhuang is larger.,0.9686579999979585,0.0,0.5,1.0,128,512,1048576,0.378698224852071,0.055042652413249016
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,oracle,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=32:64|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=64:96|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=0:32|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=96:128,1.0,1.0,1.0,"[-0.152568981051445, -7.939023635117337e-05, -1.645074735279195e-05, -9.536697689327411e-06, -1.1920922133867862e-06]",-0.1526755541563034,-0.03053511120378971,0.8584996461868286,1,0.1674391000997275,,Shijiazhuang is larger.,0.992472599959001,0.0,0.5,1.0,128,512,1048576,0.378698224852071,0.0384403970092535
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,disabled,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,,0.0,0.0,0.0,"[-0.34482675790786743, -4.434487345861271e-05, -3.4570634852570947e-06, -1.0728830375228426e-06, -1.9073468138230965e-06]",-0.34487754106521606,-0.06897550821304321,0.7083430886268616,1,0.14957659994252026,,Shijiazhuang is larger.,0.8974683000706136,0.0,0.5,1.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,shuffled,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=96:128|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=32:64|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=192:224|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=256:288,1.0,0.5,1.0,"[-0.8638116121292114, -0.00012420836719684303, -1.4662635294371285e-05, -9.417489309271332e-06, -1.311301275563892e-06]",-0.8639612197875977,-0.1727922409772873,0.42155221104621887,2,0.16712639993056655,,Hunchun is larger.,0.8106627000961453,0.0,0.0,0.0,128,512,1048576,0.378698224852071,-0.10381673276424408
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,irrelevant,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=192:224|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=224:256|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=256:288|benchmark://hotpotqa/5ab3c7df55429969a97a81be#chunk=320:338,0.0,0.0,0.0,"[-1.9655756950378418, -0.00022873646230436862, -2.825220326485578e-05, -2.3364747903542593e-05, -1.7881377516459906e-06]",-1.9658578634262085,-0.3931715786457062,0.14007523655891418,2,0.16565799992531538,,Hunchun is larger.,0.7967393998987973,0.0,0.0,0.0,114,456,933888,0.33727810650887574,-0.32419607043266296
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,empty,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,,0.0,0.0,0.0,"[-0.34482675790786743, -4.434487345861271e-05, -3.4570634852570947e-06, -1.0728830375228426e-06, -1.9073468138230965e-06]",-0.34487754106521606,-0.06897550821304321,0.7083430886268616,1,0.15338740008883178,,Shijiazhuang is larger.,0.8734391999896616,0.0,0.5,1.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ab3c7df55429969a97a81be,bounded_direct_context,hybrid,approximate|bm25|semantic|hybrid|hybrid,Shijiazhuang,,0.0,0.0,0.0,"[-1.1727995872497559, -0.00028010259848088026, -2.861018856492592e-06, -1.0728830375228426e-06, -3.576278118089249e-07]",-1.173084020614624,-0.23461680114269257,0.3094992935657501,2,0.6893506001215428,0.017396798357367516,Hunchun is larger.,1.1376751000061631,0.0,0.0,0.0,0,0,0,0.0,-0.16564129292964935
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,semantic,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=32:64|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1280:1298|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=64:96|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=992:1024,1.0,0.5,1.0,"[-2.8650431632995605, -0.0011551857460290194, -19.59048843383789, -0.21360552310943604, -6.556489552167477e-06]",-22.670297622680664,-4.534059524536133,0.0569806769490242,2,0.366791500011459,,Edward Dmytryk has more scope of profession.,1.3441338001284748,0.0,0.0,0.0,114,456,933888,0.08782742681047766,1.0426974296569824
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,exact,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=960:992|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=0:32|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1024:1056|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1056:1088,0.5,0.25,0.5,"[-9.330781936645508, -0.0006418551784008741, -18.503347396850586, -0.6432701349258423, -1.7404405298293568e-05]",-28.478057861328125,-5.695611476898193,8.86529014678672e-05,8,0.16702009993605316,,Edward Dmytryk has more scope of profession.,1.3183838999830186,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,-0.11885452270507812
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,bm25,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=544:576|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=256:288|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=0:32|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=768:800,0.5,0.25,0.3333333333333333,"[-6.245067119598389, -0.0005721600609831512, -19.78224754333496, -0.287393718957901, -3.40932747349143e-05]",-26.3153133392334,-5.263062953948975,0.0019400008022785187,3,0.1674521998502314,,Edward Dmytryk has more scope of profession.,1.298138399841264,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,0.3136940002441406
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,approximate,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=0:32|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1184:1216|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1056:1088|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1088:1120,0.5,0.25,1.0,"[-7.893806457519531, -0.0007636015070602298, -20.282108306884766, -0.22934244573116302, -1.3589766240329482e-05]",-28.406034469604492,-5.681207180023193,0.0003730468451976776,4,0.1689512999728322,,Edward Dmytryk has more scope of profession.,1.314087799983099,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,-0.10445022583007812
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,hybrid,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=32:64|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=416:448|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=64:96|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=960:992,1.0,0.5,1.0,"[-1.862615704536438, -0.0009056995622813702, -20.52756690979004, -0.05929768458008766, -2.50339189733495e-06]",-22.450387954711914,-4.490077495574951,0.15526597201824188,2,0.1676035998389125,,Edward Dmytryk has more scope of profession.,1.3134107000660151,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,1.086679458618164
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,adaptive,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=0:32|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1184:1216|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1056:1088|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=1088:1120,0.5,0.25,1.0,"[-7.893806457519531, -0.0007636015070602298, -20.282108306884766, -0.22934244573116302, -1.3589766240329482e-05]",-28.406034469604492,-5.681207180023193,0.0003730468451976776,4,0.1684053000062704,,Edward Dmytryk has more scope of profession.,1.2994901000056416,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,-0.10445022583007812
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,oracle,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=32:64|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=0:32|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=64:96|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=96:128,1.0,0.75,1.0,"[-2.9842541217803955, -0.0007296522380784154, -20.449548721313477, -0.10819164663553238, -4.410734163684538e-06]",-23.542728424072266,-4.708545684814453,0.05057721585035324,2,0.16988019994460046,,Edward Dmytryk has more scope of profession.,1.3033547000959516,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,0.8682112693786621
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,disabled,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,,0.0,0.0,0.0,"[-5.214733123779297, -0.0006111184484325349, -22.621267318725586, -0.047168467193841934, -5.006777428206988e-06]",-27.883785247802734,-5.576756954193115,0.005435884464532137,2,0.15287459990940988,,Edward Dmytryk has more scope of profession.,1.1747391999233514,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,shuffled,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=320:352|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=672:704|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=256:288|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=864:896,0.0,0.0,0.0,"[-3.034529209136963, -0.0009008163469843566, -21.03550910949707, -0.06666352599859238, -2.6464111215318553e-05]",-24.13762855529785,-4.827525615692139,0.04809729754924774,2,0.16916709998622537,,Edward Dmytryk has more scope of profession.,1.3458034000359476,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,0.7492313385009766
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,irrelevant,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=96:128|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=128:160|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=160:192|benchmark://hotpotqa/5ae46b615542995dadf24327#chunk=192:224,0.0,0.0,0.0,"[-3.4086809158325195, -0.0006895071710459888, -20.695756912231445, -0.09783511608839035, -6.556489552167477e-06]",-24.20296859741211,-4.8405938148498535,0.03308481350541115,2,0.16804669983685017,,Edward Dmytryk has more scope of profession.,1.313546699937433,0.0,0.0,0.0,128,512,1048576,0.09861325115562404,0.7361631393432617
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,empty,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,,0.0,0.0,0.0,"[-5.214733123779297, -0.0006111184484325349, -22.621267318725586, -0.047168467193841934, -5.006777428206988e-06]",-27.883785247802734,-5.576756954193115,0.005435884464532137,2,0.15125070000067353,,Edward Dmytryk has more scope of profession.,1.2105366999749094,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ae46b615542995dadf24327,bounded_direct_context,approximate,bm25|exact|approximate|approximate|approximate,Otto Ludwig Preminger,,0.0,0.0,0.0,"[-7.361225128173828, -0.001809508539736271, -22.28529167175293, -4.434487345861271e-05, -2.0265558760002023e-06]",-29.648372650146484,-5.9296746253967285,0.0006354194483719766,2,3.7711996999569237,0.05046066269278526,Edward Dmytryk has more scope of profession.,4.270620499970391,0.0,0.0,0.0,0,0,0,0.0,-0.3529176712036133
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,semantic,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=832:864|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=864:896|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=800:832|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=352:384,0.0,0.0,0.0,[-8.776374816894531],-8.776374816894531,-8.776374816894531,0.00015433655062224716,9,0.28690519998781383,,"No, the documentaries ""Hot Girls Wanted"" and ""The Truth According to Wikipedia",1.76954249991104,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,-0.2114105224609375
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,exact,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=0:32|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1056:1088|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1088:1120|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1120:1152,0.5,0.25,1.0,[-8.017605781555176],-8.017605781555176,-8.017605781555176,0.0003296081267762929,7,0.164165599970147,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.7620135999750346,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,0.547358512878418
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,bm25,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1120:1152|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=64:96|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=0:32|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=96:128,1.0,0.5,0.5,[-8.024595260620117],-8.024595260620117,-8.024595260620117,0.0003273124748375267,7,0.16517330007627606,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.7359337999951094,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,0.5403690338134766
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,approximate,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=0:32|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1056:1088|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1024:1056|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1088:1120,0.5,0.25,1.0,[-7.688472270965576],-7.688472270965576,-7.688472270965576,0.0004580773529596627,5,0.16484820004552603,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.7295668998267502,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,0.8764920234680176
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,hybrid,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=832:864|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1184:1216|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=800:832|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=1152:1184,0.0,0.0,0.0,[-8.666586875915527],-8.666586875915527,-8.666586875915527,0.00017224594193976372,8,0.16512920008972287,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.7856314999517053,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,-0.1016225814819336
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,adaptive,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=832:864|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=864:896|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=800:832|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=352:384,0.0,0.0,0.0,[-8.776374816894531],-8.776374816894531,-8.776374816894531,0.00015433655062224716,9,0.16836029989644885,,"No, the documentaries ""Hot Girls Wanted"" and ""The Truth According to Wikipedia",1.710601600119844,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,-0.2114105224609375
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,oracle,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=32:64|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=0:32|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=64:96|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=96:128,1.0,0.75,1.0,[-8.16884708404541],-8.16884708404541,-8.16884708404541,0.00028334447415545583,7,0.16935739992186427,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.748361699981615,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,0.3961172103881836
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,disabled,semantic,semantic|semantic|semantic|semantic|semantic,no,,0.0,0.0,0.0,[-8.564964294433594],-8.564964294433594,-8.564964294433594,0.0001906704856082797,9,0.15021750004962087,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.6062761000357568,0.0,0.15384615384615385,1.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,shuffled,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=608:640|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=224:256|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=448:480|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=192:224,0.0,0.0,0.0,[-8.727400779724121],-8.727400779724121,-8.727400779724121,0.0001620832335902378,7,0.16756420000456274,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.9125990001484752,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,-0.16243648529052734
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,irrelevant,semantic,semantic|semantic|semantic|semantic|semantic,no,benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=96:128|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=128:160|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=160:192|benchmark://hotpotqa/5ae114f155429901ffe4ad5c#chunk=192:224,0.0,0.0,0.0,[-8.430706977844238],-8.430706977844238,-8.430706977844238,0.00021806730364914984,7,0.16804470005445182,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.725762400077656,0.0,0.15384615384615385,1.0,128,512,1048576,0.10372771474878444,0.13425731658935547
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,empty,semantic,semantic|semantic|semantic|semantic|semantic,no,,0.0,0.0,0.0,[-8.564964294433594],-8.564964294433594,-8.564964294433594,0.0001906704856082797,9,0.14893010002560914,,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",1.5586805001366884,0.0,0.15384615384615385,1.0,0,0,0,0.0,0.0
qwen3_0_6b,hotpotqa,5ae114f155429901ffe4ad5c,bounded_direct_context,semantic,semantic|semantic|semantic|semantic|semantic,no,,0.0,0.0,0.0,[-8.021075248718262],-8.021075248718262,-8.021075248718262,0.0003284664999227971,8,3.4306292000692338,0.04170006886124611,"No, the documentaries *Hot Girls Wanted* and *The Truth According to Wikipedia",4.426101899938658,0.0,0.15384615384615385,1.0,0,0,0,0.0,0.543889045715332
qwen3_0_6b,hotpotqa,5ab93262554299131ca422b6,semantic,semantic,semantic|semantic|semantic|semantic|semantic,heavy metal band,benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=32:64|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=896:928|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=0:32|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=960:992,1.0,0.5,1.0,"[-14.684346199035645, -2.297367811203003, -9.156270027160645]",-26.137983322143555,-8.712661743164062,4.1943974338209955e-07,3575,0.3729176998604089,,both capacitors.,0.5688300000037998,0.0,0.0,0.0,128,512,1048576,0.10062893081761007,0.93621826171875
qwen3_0_6b,hotpotqa,5ab93262554299131ca422b6,exact,semantic,semantic|semantic|semantic|semantic|semantic,heavy metal band,benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=0:32|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=1024:1056|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=1152:1184|benchmark://hotpotqa/5ab93262554299131ca422b6#chunk=1216:1248,0.5,0.25,1.0,"[-15.593171119689941, -2.2339327335357666, -9.19059944152832]",-27.017704010009766,-9.005901336669922,1.6903307198390394e-07,5321,0.16557200020179152,,both capacitors.,0.5670662000775337,0.0,0.0,0.0,128,512,1048576,0.10062893081761007,0.6429786682128906
