dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,23,0,root,1,1,1,2,1,11,12,1,was,0.3889009952545166,0.38605737686157227,0.002843618392944336,50,0.0015779000241309404
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,23,1,terminal,2,9,10,1,1,10,11,0,Where,0.16768336296081543,0.36842066049575806,-0.20073729753494263,50,0.0015779000241309404
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,37,0,root,1,1,1,0,global,33,34,23,Where was the place of death of Benedict Swingate Calvert's father?,-0.3615835905075073,-0.4277178645133972,0.06613427400588989,50,0.001699000014923513
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,37,1,terminal,2,7,10,1,1,10,11,0,Where,-0.26627492904663086,-0.06959570944309235,-0.1966792196035385,50,0.001699000014923513
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,53,0,root,1,1,1,3,1,12,13,2,the,0.23554247617721558,0.21078571677207947,0.02475675940513611,50,0.001684800023213029
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,53,1,terminal,2,11,10,1,1,10,11,0,Where,0.0994362160563469,0.40650904178619385,-0.30707282572984695,50,0.001684800023213029
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,71,0,root,1,1,1,0,global,33,34,23,Where was the place of death of Benedict Swingate Calvert's father?,-0.06158306077122688,-0.14617176353931427,0.08458870276808739,50,0.0019513999577611685
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,compositional,2,chain,71,1,terminal,2,9,10,1,1,10,11,0,Where,0.08895038068294525,0.2712622284889221,-0.18231184780597687,50,0.0019513999577611685
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,11,0,root,1,1,1,13,1,22,23,12,birthday,0.053963229060173035,0.04644567519426346,0.007517553865909576,46,0.0014162000152282417
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,11,1,terminal,2,1,2,3,1,12,13,2,Karl,-0.004682229831814766,-0.02113214321434498,0.016449913382530212,46,0.0014162000152282417
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,23,0,root,1,1,1,4,1,13,14,3,",",0.4067698121070862,0.3948439359664917,0.011925876140594482,46,0.0017198999994434416
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,23,1,terminal,2,1,2,1,1,10,11,0,When,0.2285979688167572,0.20458492636680603,0.024013042449951172,46,0.0017198999994434416
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,37,0,root,1,1,1,0,global,32,33,22,"When is Karl, Prince Of Leiningen's father's birthday?",-0.47607162594795227,-0.515815794467926,0.039744168519973755,46,0.0017479000380262733
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,37,1,terminal,2,1,2,1,1,10,11,0,When,-0.029207594692707062,-0.09107499569654465,0.061867401003837585,46,0.0017479000380262733
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,53,0,root,1,1,1,0,global,32,33,22,"When is Karl, Prince Of Leiningen's father's birthday?",0.07982908189296722,0.07031463086605072,0.009514451026916504,46,0.0018044000025838614
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,53,1,terminal,2,1,2,3,1,12,13,2,Karl,0.048691511154174805,0.01718396134674549,0.031507549807429314,46,0.0018044000025838614
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,71,0,root,1,1,1,3,1,12,13,2,Karl,-0.051344599574804306,-0.06759265065193176,0.016248051077127457,46,0.0017120999982580543
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,compositional,2,chain,71,1,terminal,2,1,2,5,1,14,15,4,Prince,0.21709197759628296,0.20905771851539612,0.00803425908088684,46,0.0017120999982580543
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,11,0,root,1,1,2,12,1,21,22,11,?,0.23571893572807312,0.10921067744493484,0.12650825828313828,38,0.0014814999885857105
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,11,1,terminal,2,5,8,0,global,30,31,20,Which country the composer of song Cry Over Me is from?,0.09276212006807327,0.4493700861930847,-0.35660796612501144,38,0.0014814999885857105
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,23,0,root,1,1,2,1,1,10,11,0,Which,0.30414608120918274,0.2070101797580719,0.09713590145111084,38,0.0014818999916315079
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,23,1,terminal,2,3,8,0,global,30,31,20,Which country the composer of song Cry Over Me is from?,0.4191182255744934,0.5296623706817627,-0.11054414510726929,38,0.0014818999916315079
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,37,0,root,1,2,2,12,1,21,22,11,?,-0.22260193526744843,-0.21603935956954956,-0.006562575697898865,38,0.0014752999995835125
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,37,1,terminal,2,3,8,0,global,30,31,20,Which country the composer of song Cry Over Me is from?,-0.31521785259246826,-0.24020379781723022,-0.07501405477523804,38,0.0014752999995835125
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,53,0,root,1,1,2,12,1,21,22,11,?,0.20610582828521729,0.13723617792129517,0.06886965036392212,38,0.001718199986498803
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,53,1,terminal,2,4,8,7,1,16,17,6,Cry,-0.0185403935611248,0.0818709135055542,-0.100411307066679,38,0.001718199986498803
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,71,0,root,1,1,2,12,1,21,22,11,?,0.4090490937232971,0.40636324882507324,0.002685844898223877,38,0.0017282999469898641
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,compositional,2,chain,71,1,terminal,2,1,8,19,2,16,18,6,Cry Over,0.0005534682422876358,-0.0011289417743682861,0.001682410016655922,38,0.0017282999469898641
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,11,0,root,1,2,1,12,1,21,22,11,ik,-0.08230117708444595,-0.0775977224111557,-0.004703454673290253,46,0.0015033999807201326
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,11,1,root,1,4,3,11,1,20,21,10,Sh,-0.10808740556240082,0.00829024612903595,-0.11637765169143677,46,0.0015033999807201326
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,23,0,root,1,1,1,38,4,20,24,10,Shikoh?,0.020819339901208878,0.0011879759840667248,0.019631363917142153,46,0.001658499997574836
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,23,1,root,1,4,3,12,1,21,22,11,ik,-0.1639256775379181,-0.14546066522598267,-0.018465012311935425,46,0.001658499997574836
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,37,0,root,1,1,1,12,1,21,22,11,ik,-0.030658172443509102,-0.03301655873656273,0.002358386293053627,46,0.0016001000185497105
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,37,1,root,1,4,3,12,1,21,22,11,ik,-0.06103433668613434,-0.030658172443509102,-0.030376164242625237,46,0.0016001000185497105
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,53,0,root,1,1,1,11,1,20,21,10,Sh,-0.11341866850852966,-0.14163635671138763,0.02821768820285797,46,0.0016546000260859728
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,53,1,root,1,6,3,14,1,23,24,13,?,-0.1647060066461563,0.03110036998987198,-0.1958063766360283,46,0.0016546000260859728
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,71,0,root,1,2,1,0,global,32,33,22,"Who died first, Leslie Alcock or Dara Shikoh?",-0.1501031219959259,-0.0593142956495285,-0.0907888263463974,46,0.0020924999844282866
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,comparison,1,independent,71,1,root,1,3,3,12,1,21,22,11,ik,-0.1504821479320526,-0.13603390753269196,-0.014448240399360657,46,0.0020924999844282866
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,11,0,root,1,1,1,6,1,15,16,5,Cruz,-0.01703696697950363,-0.028754927217960358,0.011717960238456726,100,0.009245899971574545
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,11,1,root,1,1,2,1,1,10,11,0,Are,-0.007250070571899414,-0.034683775156736374,0.02743370458483696,100,0.009245899971574545
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,23,0,root,1,2,1,24,1,33,34,23,country,0.24824094772338867,0.31351304054260254,-0.06527209281921387,100,0.0037468000082299113
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,23,1,root,1,1,2,1,1,10,11,0,Are,0.14892078936100006,0.11072918772697449,0.038191601634025574,100,0.0037468000082299113
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,37,0,root,1,1,1,5,1,14,15,4,Santa,-0.2525409758090973,-0.2541009783744812,0.0015600025653839111,100,0.003922400006558746
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,37,1,root,1,1,2,1,1,10,11,0,Are,-0.3077470660209656,-0.32438504695892334,0.016637980937957764,100,0.003922400006558746
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,53,0,root,1,1,1,2,1,11,12,1,both,0.08435122668743134,0.07824169099330902,0.0061095356941223145,100,0.003928899997845292
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,53,1,root,1,1,2,1,1,10,11,0,Are,0.16599026322364807,0.15179097652435303,0.014199286699295044,100,0.003928899997845292
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,71,0,root,1,2,1,4,1,13,14,3,",",-0.048123106360435486,0.025933604687452316,-0.0740567110478878,100,0.003727799979969859
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,comparison,1,independent,71,1,root,1,1,2,1,1,10,11,0,Are,0.06649890542030334,0.047998979687690735,0.01849992573261261,100,0.003727799979969859
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,11,0,root,1,1,1,11,1,20,21,10,What,0.15591548383235931,0.10999235510826111,0.045923128724098206,50,0.0014601000002585351
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,11,1,terminal,2,1,3,11,1,20,21,10,What,0.15591548383235931,0.10999235510826111,0.045923128724098206,50,0.0014601000002585351
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,23,0,root,1,5,1,8,1,17,18,7,',0.1089429184794426,0.22996821999549866,-0.12102530151605606,50,0.003760599996894598
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,23,1,terminal,2,5,3,11,1,20,21,10,What,0.08856578171253204,0.20297393202781677,-0.11440815031528473,50,0.003760599996894598
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,37,0,root,1,3,1,1,1,10,11,0,Where,-0.3931487798690796,-0.28430622816085815,-0.10884255170822144,50,0.003461299987975508
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,37,1,terminal,2,3,3,1,1,10,11,0,Where,-0.3931487798690796,-0.28430622816085815,-0.10884255170822144,50,0.003461299987975508
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,53,0,root,1,6,1,0,global,33,34,23,Where did the composer of song You'Ve Got What Gets Me die?,0.13795384764671326,0.44027870893478394,-0.3023248612880707,50,0.0029844000237062573
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,53,1,terminal,2,6,3,0,global,33,34,23,Where did the composer of song You'Ve Got What Gets Me die?,0.13795384764671326,0.44027870893478394,-0.3023248612880707,50,0.0029844000237062573
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,71,0,root,1,1,1,27,2,21,23,11,Gets Me,0.1653827279806137,0.14716726541519165,0.018215462565422058,50,0.0033671000273898244
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,compositional,2,chain,71,1,terminal,2,3,3,26,2,20,22,10,What Gets,0.160621777176857,0.18667110800743103,-0.026049330830574036,50,0.0033671000273898244
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,11,0,root,1,1,1,4,1,13,14,3,out,-0.05033817142248154,-0.09254808723926544,0.042209915816783905,50,0.0016711000353097916
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,11,1,root,1,4,6,1,1,10,11,0,Which,-0.218318372964859,-0.006496919319033623,-0.21182145364582539,50,0.0016711000353097916
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,23,0,root,1,1,1,12,1,21,22,11,Furious,0.15264475345611572,0.13488805294036865,0.01775670051574707,50,0.0018882000003941357
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,23,1,root,1,2,6,13,1,22,23,12,,0.1737760603427887,0.24209481477737427,-0.06831875443458557,50,0.0018882000003941357
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,37,0,root,1,1,1,2,1,11,12,1,film,-0.2959446907043457,-0.32025885581970215,0.024314165115356445,50,0.003675399988424033
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,37,1,root,1,3,6,0,global,33,34,23,"Which film came out first, The Warrior'S Husband or Furious 7?",-0.49287110567092896,-0.4541081488132477,-0.038762956857681274,50,0.003675399988424033
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,53,0,root,1,3,1,0,global,33,34,23,"Which film came out first, The Warrior'S Husband or Furious 7?",0.04968275874853134,0.07508973777294159,-0.025406979024410248,50,0.0030908999615348876
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,53,1,root,1,2,6,1,1,10,11,0,Which,0.018244393169879913,0.06962060183286667,-0.051376208662986755,50,0.0030908999615348876
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,71,0,root,1,1,1,1,1,10,11,0,Which,-0.01611727476119995,-0.06348037719726562,0.047363102436065674,50,0.0030539999715983868
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,comparison,1,independent,71,1,root,1,3,6,0,global,33,34,23,"Which film came out first, The Warrior'S Husband or Furious 7?",-0.26381558179855347,-0.11034821718931198,-0.15346736460924149,50,0.0030539999715983868
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,11,0,root,1,1,1,24,2,20,22,10,Go Blue,0.04678204283118248,0.01846718043088913,0.02831486240029335,42,0.00158840004587546
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,11,1,terminal,2,2,11,15,2,11,13,1,nationality is,0.1188884824514389,0.2253701537847519,-0.10648167133331299,42,0.00158840004587546
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,23,0,root,1,1,1,9,1,18,19,8,The,0.33623403310775757,0.308921217918396,0.027312815189361572,42,0.0017973000067286193
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,23,1,terminal,2,3,11,1,1,10,11,0,What,0.3109776973724365,0.3653600215911865,-0.05438232421875,42,0.0017973000067286193
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,37,0,root,1,4,1,7,1,16,17,6,song,-0.22122251987457275,-0.09063303470611572,-0.13058948516845703,42,0.00197500002104789
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,37,1,terminal,2,3,11,1,1,10,11,0,What,-0.21734677255153656,-0.20472998917102814,-0.012616783380508423,42,0.00197500002104789
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,53,0,root,1,2,1,11,1,20,21,10,Go,-0.0763385221362114,-0.06378421932458878,-0.01255430281162262,42,0.003028300008736551
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,53,1,terminal,2,1,11,13,1,22,23,12,?,0.11672081053256989,0.10986427962779999,0.0068565309047698975,42,0.003028300008736551
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,71,0,root,1,1,1,8,1,17,18,7,When,0.2770999073982239,0.21658320724964142,0.06051670014858246,42,0.003051400010008365
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,compositional,2,chain,71,1,terminal,2,3,11,1,1,10,11,0,What,0.1883108913898468,0.24426637589931488,-0.05595548450946808,42,0.003051400010008365
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,11,0,root,1,1,6,0,global,31,32,21,Where did the director of film Secret Lives (Film) die?,0.22692789137363434,0.2257273942232132,0.0012004971504211426,42,0.0016711000353097916
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,11,1,terminal,2,1,1,1,1,10,11,0,Where,0.12020985782146454,0.013928579166531563,0.10628127865493298,42,0.0016711000353097916
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,23,0,root,1,2,6,0,global,31,32,21,Where did the director of film Secret Lives (Film) die?,0.4413931667804718,0.511865496635437,-0.07047232985496521,42,0.001587799983099103
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,23,1,terminal,2,1,1,0,global,31,32,21,Where did the director of film Secret Lives (Film) die?,0.511865496635437,0.4413931667804718,0.07047232985496521,42,0.001587799983099103
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,37,0,root,1,1,6,9,1,18,19,8,(,-0.11666543036699295,-0.23850540816783905,0.1218399778008461,42,0.0016881999908946455
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,37,1,terminal,2,1,1,0,global,31,32,21,Where did the director of film Secret Lives (Film) die?,-0.22571898996829987,-0.26271307468414307,0.0369940847158432,42,0.0016881999908946455
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,compositional,2,chain,53,0,root,1,3,6,0,global,31,32,21,Where did the director of film Secret Lives (Film) die?,0.21027158200740814,0.3337911367416382,-0.12351955473423004,42,0.001848700048867613
